page,code,name,req,score,语数之和,语数最高,外语,物理,再选最高,再选次高,志愿号,备注,row
4,A08304,哈尔滨工业大学第04组,化,662,办249,126,【144,87,94,88,1,,A08304 | 哈尔滨工业大学第04组 | 化 | 662 | 办249 | 126 | 【144 | 87 | 94 | 88 | 1
4,A08306,哈尔滨工业大学第06组,化,618,234,】123,137,85,86,76,14,,A08306 | 哈尔滨工业大学第06组 | 化 | 618 | 234 | 】123 | 137 | 85 | 86 | 76 | 14
4,A08307,哈尔滨工业大学第07组,招化,628,办228,120,136,93,82,79,4,国家专项计划,A08307 | 哈尔滨工业大学第07组 | 招化 | 628 | 办228 | 120 | 136 | 93 | 82 | 79 | 4 | 国家专项计划
4,A08308,哈尔滨工业大学第08组,厅化,632,236,125,131,76,90,89,3,民族班,A08308 | 哈尔滨工业大学第08组 | 厅化 | 632 | 236 | 125 | 131 | 76 | 90 | 89 | 3 | 民族班
4,A08505,教哈尔滨工程大学第05组,化,630,231,117,130,92,90,87,10,,A08505 | 教哈尔滨工程大学第05组 | 化 | 630 | 231 | 117 | 130 | 92 | 90 | 87 | 10
4,A08506,哈尔滨工程大学第06组,北化,630,229,117,130,91,92,88,1,,A08506 | 哈尔滨工程大学第06组 | 北化 | 630 | 229 | 117 | 130 | 91 | 92 | 88 | 1
4,A08507,省湖哈尔滨工程大学第07组,化,616,243,123,129,75,87,82,1,,A08507 | 省湖哈尔滨工程大学第07组 | 化 | 616 | 243 | 123 | 129 | 75 | 87 | 82 | 1
4,A08508,哈尔滨工程大学第08组,化,584,211,110,120,81,87,85,8,,A08508 | 哈尔滨工程大学第08组 | 化 | 584 | 211 | 110 | 120 | 81 | 87 | 85 | 8
4,A08509,北【哈尔滨工程大学第09组,化,608,230,119,118,84,89,87,13,,A08509 | 北【哈尔滨工程大学第09组 | 化 | 608 | 230 | 119 | 118 | 84 | 89 | 87 | 13
4,A08510,湖号哈尔滨工程大学第10组,化,606,223,118,125,86,88,84,6,国家专项计划,A08510 | 湖号哈尔滨工程大学第10组 | 化 | 606 | 223 | 118 | 125 | 86 | 88 | 84 | 6 | 国家专项计划
4,A08703,东北林业大学第03组,不限,583,194,103,136,82,88,83,2,,A08703 | 东北林业大学第03组 | 不限 | 583 | 194 | 103 | 136 | 82 | 88 | 83 | 2
4,A08704,众东北林业大学第04组,化,590,200,114,133,76,94,87,14,,A08704 | 众东北林业大学第04组 | 化 | 590 | 200 | 114 | 133 | 76 | 94 | 87 | 14
4,A08705,东北林业大学第05组,化,580,209,115,122,84,87,78,9,,A08705 | 东北林业大学第05组 | 化 | 580 | 209 | 115 | 122 | 84 | 87 | 78 | 9
4,A08706,公东北林业大学第06组,化,580,212,116,125,74,92,77,3,国家专项计划,A08706 | 公东北林业大学第06组 | 化 | 580 | 212 | 116 | 125 | 74 | 92 | 77 | 3 | 国家专项计划
4,A08904,信复旦大学第04组,不限,677,252,130,145,95,96,89,6,,A08904 | 信复旦大学第04组 | 不限 | 677 | 252 | 130 | 145 | 95 | 96 | 89 | 6
4,A08905,复旦大学第05组,化,686,262,137,146,97,91,90,3,,A08905 | 复旦大学第05组 | 化 | 686 | 262 | 137 | 146 | 97 | 91 | 90 | 3
4,A08906,微复旦大学第06组,化,688,262,132,142,99,93,92,4,,A08906 | 微复旦大学第06组 | 化 | 688 | 262 | 132 | 142 | 99 | 93 | 92 | 4
4,A08907,复旦大学第07组,化,685,256,134,146,98,94,91,3,,A08907 | 复旦大学第07组 | 化 | 685 | 256 | 134 | 146 | 98 | 94 | 91 | 3
4,A08908,复旦大学第08组,化,680,261,136,137,97,94,91,4,,A08908 | 复旦大学第08组 | 化 | 680 | 261 | 136 | 137 | 97 | 94 | 91 | 4
4,A08909,复旦大学第09组,化,678,258,131,144,88,96,92,4,,A08909 | 复旦大学第09组 | 化 | 678 | 258 | 131 | 144 | 88 | 96 | 92 | 4
4,A08910,复旦大学第10组,化,675,257,130,142,92,94,90,8,,A08910 | 复旦大学第10组 | 化 | 675 | 257 | 130 | 142 | 92 | 94 | 90 | 8
4,A08911,复旦大学第11组,化,672,253,133,140,92,95,92,7,国家专项计划,A08911 | 复旦大学第11组 | 化 | 672 | 253 | 133 | 140 | 92 | 95 | 92 | 7 | 国家专项计划
4,A09104,同济大学第04组,化,655,248,137,134,85,94,94,2,,A09104 | 同济大学第04组 | 化 | 655 | 248 | 137 | 134 | 85 | 94 | 94 | 2
4,A09105,同济大学第05组,化,643,241,127,130,90,94,88,3,,A09105 | 同济大学第05组 | 化 | 643 | 241 | 127 | 130 | 90 | 94 | 88 | 3
4,A09106,同济大学第06组,化,642,233,122,141,86,92,90,4,,A09106 | 同济大学第06组 | 化 | 642 | 233 | 122 | 141 | 86 | 92 | 90 | 4
4,A09107,同济大学第07组,化,641,234,125,144,83,94,86,11,,A09107 | 同济大学第07组 | 化 | 641 | 234 | 125 | 144 | 83 | 94 | 86 | 11
4,A09108,同济大学第08组,化,622,231,117,125,77,91,88,1,国家专项计划,A09108 | 同济大学第08组 | 化 | 622 | 231 | 117 | 125 | 77 | 91 | 88 | 1 | 国家专项计划
5,A09303,上海交通大学第03组,化,689,261,135,141,100,97,90,1,,A09303 | 上海交通大学第03组 | 化 | 689 | 261 | 135 | 141 | 100 | 97 | 90 | 1
5,A09304,上海交通大学第04组,化,677,258,141,138,97,92,92,1,,A09304 | 上海交通大学第04组 | 化 | 677 | 258 | 141 | 138 | 97 | 92 | 92 | 1
5,A09305,上海交通大学第05组,化,664,242,128,144,92,88,88,2,国家专项计划,A09305 | 上海交通大学第05组 | 化 | 664 | 242 | 128 | 144 | 92 | 88 | 88 | 2 | 国家专项计划
5,A09503,华东理工大学第03组,化,615,225,115,126,87,90,87,16,,A09503 | 华东理工大学第03组 | 化 | 615 | 225 | 115 | 126 | 87 | 90 | 87 | 16
5,A09504,华东理工大学第04组,化,609,232,119,119,88,87,83,5,国家专项计划,A09504 | 华东理工大学第04组 | 化 | 609 | 232 | 119 | 119 | 88 | 87 | 83 | 5 | 国家专项计划
5,A09505,华东理工大学第05组,化,618,212,110,141,86,91,88,14,民族班,A09505 | 华东理工大学第05组 | 化 | 618 | 212 | 110 | 141 | 86 | 91 | 88 | 14 | 民族班
5,A09703,东华大学第03组,化,605,211,112,120,93,92,89,17,,A09703 | 东华大学第03组 | 化 | 605 | 211 | 112 | 120 | 93 | 92 | 89 | 17
5,A09704,东华大学第04组,化,610,228,122,119,86,90,87,6,,A09704 | 东华大学第04组 | 化 | 610 | 228 | 122 | 119 | 86 | 90 | 87 | 6
5,A09705,东华大学第05组,化,588,228,121,134,55,88,83,6,国家专项计划,A09705 | 东华大学第05组 | 化 | 588 | 228 | 121 | 134 | 55 | 88 | 83 | 6 | 国家专项计划
5,A09905,华东师范大学第05组,不限,636,240,120,133,89,89,85,6,】,A09905 | 华东师范大学第05组 | 不限 | 636 | 240 | 120 | 133 | 89 | 89 | 85 | 6 | 】
5,A09906,华东师范大学第06组,化,632,248,125,121,88,88,87,B13,,A09906 | 华东师范大学第06组 | 化 | 632 | 248 | 125 | 121 | 88 | 88 | 87 | B13
5,A10104,上海外国语大学第04组,不限,599,226,117,131,80,87,S75,4,,A10104 | 上海外国语大学第04组 | 不限 | 599 | 226 | 117 | 131 | 80 | 87 | S75 | 4
5,A10105,上海外国语大学第05组,不限,593,213,117,131,68,89,Z82,2,国家专项计划,A10105 | 上海外国语大学第05组 | 不限 | 593 | 213 | 117 | 131 | 68 | 89 | Z82 | 2 | 国家专项计划
5,A10302,上海财经大学第02组,不限,625,223,117,室127,88,S94,93,5,,A10302 | 上海财经大学第02组 | 不限 | 625 | 223 | 117 | 室127 | 88 | S94 | 93 | 5
5,A10303,上海财经大学第03组,不限,600,218,公119,140,65,B90,87,1,国家专项计划,A10303 | 上海财经大学第03组 | 不限 | 600 | 218 | 公119 | 140 | 65 | B90 | 87 | 1 | 国家专项计划
5,A10304,上海财经大学第04组,化,632,233,125,138,H92,91,78,12,,A10304 | 上海财经大学第04组 | 化 | 632 | 233 | 125 | 138 | H92 | 91 | 78 | 12
5,A10703,南京大学第03组,化,671,办259,139,【137,97,91,87,12,,A10703 | 南京大学第03组 | 化 | 671 | 办259 | 139 | 【137 | 97 | 91 | 87 | 12
5,A10705,南京大学第05组,化,647,234,】117,140,87,89,87,12,国家专项计划,A10705 | 南京大学第05组 | 化 | 647 | 234 | 】117 | 140 | 87 | 89 | 87 | 12 | 国家专项计划
5,A10902,东南大学第02组,招化,643,办229,119,144,93,89,88,4,,A10902 | 东南大学第02组 | 招化 | 643 | 办229 | 119 | 144 | 93 | 89 | 88 | 4
5,A10903,东南大学第03组,厅化,617,251,129,105,83,90,88,4,国家专项计划,A10903 | 东南大学第03组 | 厅化 | 617 | 251 | 129 | 105 | 83 | 90 | 88 | 4 | 国家专项计划
5,A11106,教南京航空航天大学第06组,化,607,231,123,120,85,86,85,13,国家专项计划,A11106 | 教南京航空航天大学第06组 | 化 | 607 | 231 | 123 | 120 | 85 | 86 | 85 | 13 | 国家专项计划
5,A11301,南京理工大学第01组,北不限,609,242,122,128,82,84,73,9,,A11301 | 南京理工大学第01组 | 北不限 | 609 | 242 | 122 | 128 | 82 | 84 | 73 | 9
5,A11302,省湖南京理工大学第02组,不限,600,227,123,101,83,91,88,7,国家专项计划,A11302 | 省湖南京理工大学第02组 | 不限 | 600 | 227 | 123 | 101 | 83 | 91 | 88 | 7 | 国家专项计划
5,A11303,南京理工大学第03组,化,622,245,129,126,76,88,87,4,,A11303 | 南京理工大学第03组 | 化 | 622 | 245 | 129 | 126 | 76 | 88 | 87 | 4
5,A11304,北【南京理工大学第04组,化,612,236,121,113,86,89,88,11,国家专项计划,A11304 | 北【南京理工大学第04组 | 化 | 612 | 236 | 121 | 113 | 86 | 89 | 88 | 11 | 国家专项计划
5,A11503,湖号中国矿业大学第03组,不限,591,216,111,112,94,87,82,1,,A11503 | 湖号中国矿业大学第03组 | 不限 | 591 | 216 | 111 | 112 | 94 | 87 | 82 | 1
5,A11504,中国矿业大学第04组,化,603,221,112,123,81,90,88,4,,A11504 | 中国矿业大学第04组 | 化 | 603 | 221 | 112 | 123 | 81 | 90 | 88 | 4
5,A11505,众中国矿业大学第05组,化,586,222,115,107,94,84,79,5,,A11505 | 众中国矿业大学第05组 | 化 | 586 | 222 | 115 | 107 | 94 | 84 | 79 | 5
5,A11506,中国矿业大学第06组,化,589,219,115,128,71,88,83,25,,A11506 | 中国矿业大学第06组 | 化 | 589 | 219 | 115 | 128 | 71 | 88 | 83 | 25
5,A11507,公中国矿业大学第07组,化,587,215,114,110,74,89,89,4,国家专项计划,A11507 | 公中国矿业大学第07组 | 化 | 587 | 215 | 114 | 110 | 74 | 89 | 89 | 4 | 国家专项计划
5,A11703,信河海大学第03组,不限,609,233,118,126,85,84,81,3,,A11703 | 信河海大学第03组 | 不限 | 609 | 233 | 118 | 126 | 85 | 84 | 81 | 3
5,A11704,河海大学第04组,化,605,220,117,135,71,91,88,2,,A11704 | 河海大学第04组 | 化 | 605 | 220 | 117 | 135 | 71 | 91 | 88 | 2
5,A11705,微河海大学第05组,化,589,208,107,134,75,89,83,11,,A11705 | 微河海大学第05组 | 化 | 589 | 208 | 107 | 134 | 75 | 89 | 83 | 11
5,A11706,河海大学第06组,化,592,229,116,106,77,89,81,7,国家专项计划,A11706 | 河海大学第06组 | 化 | 592 | 229 | 116 | 106 | 77 | 89 | 81 | 7 | 国家专项计划
5,A11905,江南大学第05组,不限,602,219,114,138,73,87,85,2,,A11905 | 江南大学第05组 | 不限 | 602 | 219 | 114 | 138 | 73 | 87 | 85 | 2
5,A11906,江南大学第06组,不限,588,207,110,129,79,89,84,11,,A11906 | 江南大学第06组 | 不限 | 588 | 207 | 110 | 129 | 79 | 89 | 84 | 11
5,A11907,江南大学第07组,不限,598,231,118,125,83,89,70,8,,A11907 | 江南大学第07组 | 不限 | 598 | 231 | 118 | 125 | 83 | 89 | 70 | 8
5,A11908,江南大学第08组,化,613,225,117,128,82,90,88,7,,A11908 | 江南大学第08组 | 化 | 613 | 225 | 117 | 128 | 82 | 90 | 88 | 7
5,A11909,江南大学第09组,化,609,234,122,125,75,91,84,3,,A11909 | 江南大学第09组 | 化 | 609 | 234 | 122 | 125 | 75 | 91 | 84 | 3
5,A11910,江南大学第10组,化,601,224,120,117,82,90,88,2,,A11910 | 江南大学第10组 | 化 | 601 | 224 | 120 | 117 | 82 | 90 | 88 | 2
5,A11911,江南大学第11组,化,611,232,119,123,87,88,81,7,,A11911 | 江南大学第11组 | 化 | 611 | 232 | 119 | 123 | 87 | 88 | 81 | 7
5,A11912,江南大学第12组,化,598,233,118,125,81,80,79,9,,A11912 | 江南大学第12组 | 化 | 598 | 233 | 118 | 125 | 81 | 80 | 79 | 9
5,A11913,江南大学第13组,化,602,225,118,124,78,89,86,21,,A11913 | 江南大学第13组 | 化 | 602 | 225 | 118 | 124 | 78 | 89 | 86 | 21
6,A11914,江南大学第14组,化,619,227,114,134,79,90,89,9,,A11914 | 江南大学第14组 | 化 | 619 | 227 | 114 | 134 | 79 | 90 | 89 | 9
6,A11915,江南大学第15组,化,614,233,118,120,84,89,88,4,,A11915 | 江南大学第15组 | 化 | 614 | 233 | 118 | 120 | 84 | 89 | 88 | 4
6,A11916,江南大学第16组,化,599,233,119,112,80,88,86,5,,A11916 | 江南大学第16组 | 化 | 599 | 233 | 119 | 112 | 80 | 88 | 86 | 5
6,A11917,江南大学第17组,化,601,224,117,115,75,95,92,15,,A11917 | 江南大学第17组 | 化 | 601 | 224 | 117 | 115 | 75 | 95 | 92 | 15
6,A11918,江南大学第18组,化,613,227,119,132,80,89,85,5,,A11918 | 江南大学第18组 | 化 | 613 | 227 | 119 | 132 | 80 | 89 | 85 | 5
6,A11919,江南大学第19组,化,600,224,121,130,75,86,85,1,,A11919 | 江南大学第19组 | 化 | 600 | 224 | 121 | 130 | 75 | 86 | 85 | 1
6,A11920,江南大学第20组,化,612,232,120,134,81,86,79,3,,A11920 | 江南大学第20组 | 化 | 612 | 232 | 120 | 134 | 81 | 86 | 79 | 3
6,A11921,江南大学第21组,化,612,230,117,130,87,92,73,5,,A11921 | 江南大学第21组 | 化 | 612 | 230 | 117 | 130 | 87 | 92 | 73 | 5
6,A11922,江南大学第22组,化,614,229,115,136,74,92,83,2,,A11922 | 江南大学第22组 | 化 | 614 | 229 | 115 | 136 | 74 | 92 | 83 | 2
6,A11923,江南大学第23组,化,614,222,114,133,86,91,82,9,】,A11923 | 江南大学第23组 | 化 | 614 | 222 | 114 | 133 | 86 | 91 | 82 | 9 | 】
6,A11924,江南大学第24组,化,589,214,108,121,78,89,87,B7,国家专项计划,A11924 | 江南大学第24组 | 化 | 589 | 214 | 108 | 121 | 78 | 89 | 87 | B7 | 国家专项计划
6,A12102,南京农业大学第02组,不限,591,225,123,112,76,89,S89,6,,A12102 | 南京农业大学第02组 | 不限 | 591 | 225 | 123 | 112 | 76 | 89 | S89 | 6
6,A12103,南京农业大学第03组,不限,588,217,113,127,75,80,Z79,4,国家专项计划,A12103 | 南京农业大学第03组 | 不限 | 588 | 217 | 113 | 127 | 75 | 80 | Z79 | 4 | 国家专项计划
6,A12104,南京农业大学第04组,化,596,214,114,室132,77,S87,86,6,,A12104 | 南京农业大学第04组 | 化 | 596 | 214 | 114 | 室132 | 77 | S87 | 86 | 6
6,A12105,南京农业大学第05组,化,589,230,公123,126,75,B87,71,1,国家专项计划,A12105 | 南京农业大学第05组 | 化 | 589 | 230 | 公123 | 126 | 75 | B87 | 71 | 1 | 国家专项计划
6,A12302,中国药科大学第02组,不限,590,208,104,127,H76,87,82,16,少数民族预科班,A12302 | 中国药科大学第02组 | 不限 | 590 | 208 | 104 | 127 | H76 | 87 | 82 | 16 | 少数民族预科班
6,A12303,中国药科大学第03组,不限,587,办218,114,【132,72,90,75,10,国家专项计划,A12303 | 中国药科大学第03组 | 不限 | 587 | 办218 | 114 | 【132 | 72 | 90 | 75 | 10 | 国家专项计划
6,A12305,中国药科大学第05组,化,610,229,】122,123,86,86,86,3,,A12305 | 中国药科大学第05组 | 化 | 610 | 229 | 】122 | 123 | 86 | 86 | 86 | 3
6,A12306,中国药科大学第06组,招化,609,办237,119,117,77,95,83,14,,A12306 | 中国药科大学第06组 | 招化 | 609 | 办237 | 119 | 117 | 77 | 95 | 83 | 14
6,A12307,中国药科大学第07组,厅化,598,217,116,131,77,90,83,20,,A12307 | 中国药科大学第07组 | 厅化 | 598 | 217 | 116 | 131 | 77 | 90 | 83 | 20
6,A12503,教浙江大学第03组,化,673,250,131,138,100,94,91,2,,A12503 | 教浙江大学第03组 | 化 | 673 | 250 | 131 | 138 | 100 | 94 | 91 | 2
6,A12504,浙江大学第04组,北化,645,235,121,140,90,93,87,2,,A12504 | 浙江大学第04组 | 北化 | 645 | 235 | 121 | 140 | 90 | 93 | 87 | 2
6,A12505,省湖浙江大学第05组,化,655,257,131,119,98,91,90,4,国家专项计划,A12505 | 省湖浙江大学第05组 | 化 | 655 | 257 | 131 | 119 | 98 | 91 | 90 | 4 | 国家专项计划
6,A12701,中国科学技术大学第01组,化,672,258,130,135,93,94,92,1,,A12701 | 中国科学技术大学第01组 | 化 | 672 | 258 | 130 | 135 | 93 | 94 | 92 | 1
6,A12702,北【中国科学技术大学第02组,化,656,246,125,138,89,92,91,6,国家专项计划,A12702 | 北【中国科学技术大学第02组 | 化 | 656 | 246 | 125 | 138 | 89 | 92 | 91 | 6 | 国家专项计划
6,A12901,湖号合肥工业大学第01组,不限,604,221,117,125,81,90,87,3,,A12901 | 湖号合肥工业大学第01组 | 不限 | 604 | 221 | 117 | 125 | 81 | 90 | 87 | 3
6,A12902,合肥工业大学第02组,不限,584,222,113,124,68,88,82,12,,A12902 | 合肥工业大学第02组 | 不限 | 584 | 222 | 113 | 124 | 68 | 88 | 82 | 12
6,A12903,众合肥工业大学第03组,化,616,224,121,124,88,90,90,8,,A12903 | 众合肥工业大学第03组 | 化 | 616 | 224 | 121 | 124 | 88 | 90 | 90 | 8
6,A12904,合肥工业大学第04组,化,593,228,114,112,82,91,80,10,国家专项计划,A12904 | 合肥工业大学第04组 | 化 | 593 | 228 | 114 | 112 | 82 | 91 | 80 | 10 | 国家专项计划
6,A13105,公厦门大学第05组,不限,630,231,118,130,84,93,92,7,,A13105 | 公厦门大学第05组 | 不限 | 630 | 231 | 118 | 130 | 84 | 93 | 92 | 7
6,A13106,信厦门大学第06组,不限,636,238,122,135,89,91,83,6,,A13106 | 信厦门大学第06组 | 不限 | 636 | 238 | 122 | 135 | 89 | 91 | 83 | 6
6,A13107,厦门大学第07组,不限,609,223,117,132,77,90,87,15,马来西亚分校,A13107 | 厦门大学第07组 | 不限 | 609 | 223 | 117 | 132 | 77 | 90 | 87 | 15 | 马来西亚分校
6,A13108,微厦门大学第08组,化,634,247,124,140,84,85,78,7,,A13108 | 微厦门大学第08组 | 化 | 634 | 247 | 124 | 140 | 84 | 85 | 78 | 7
6,A13109,厦门大学第09组,化,609,240,120,133,72,83,81,1,,A13109 | 厦门大学第09组 | 化 | 609 | 240 | 120 | 133 | 72 | 83 | 81 | 1
6,A13110,厦门大学第10组,化,622,228,117,118,85,94,87,6,国家专项计划,A13110 | 厦门大学第10组 | 化 | 622 | 228 | 117 | 118 | 85 | 94 | 87 | 6 | 国家专项计划
6,A13302,华侨大学第02组,不限,567,224,112,117,77,85,64,1,,A13302 | 华侨大学第02组 | 不限 | 567 | 224 | 112 | 117 | 77 | 85 | 64 | 1
6,A13303,华侨大学第03组,化,574,201,107,127,76,86,84,11,,A13303 | 华侨大学第03组 | 化 | 574 | 201 | 107 | 127 | 76 | 86 | 84 | 11
6,A13304,华侨大学第04组,化,565,217,115,113,67,85,83,2,,A13304 | 华侨大学第04组 | 化 | 565 | 217 | 115 | 113 | 67 | 85 | 83 | 2
6,A13305,华侨大学第05组,化,584,216,111,126,84,81,77,17,,A13305 | 华侨大学第05组 | 化 | 584 | 216 | 111 | 126 | 84 | 81 | 77 | 17
6,A13503,山东大学第03组,不限,628,235,120,120,92,92,89,4,,A13503 | 山东大学第03组 | 不限 | 628 | 235 | 120 | 120 | 92 | 92 | 89 | 4
6,A13504,山东大学第04组,化,630,221,125,131,95,92,91,2,,A13504 | 山东大学第04组 | 化 | 630 | 221 | 125 | 131 | 95 | 92 | 91 | 2
6,A13505,山东大学第05组,化,628,236,120,130,87,93,82,22,,A13505 | 山东大学第05组 | 化 | 628 | 236 | 120 | 130 | 87 | 93 | 82 | 22
6,A13506,山东大学第06组,化,615,215,108,128,88,90,84,5,国家专项计划,A13506 | 山东大学第06组 | 化 | 615 | 215 | 108 | 128 | 88 | 90 | 84 | 5 | 国家专项计划
7,A13507,山东大学第07组,化和生,639,232,127,136,89,94,88,8,,A13507 | 山东大学第07组 | 化和生 | 639 | 232 | 127 | 136 | 89 | 94 | 88 | 8
7,A13705,中国海洋大学第05组,不限,607,219,125,136,74,87,81,12,少数民族预科班,A13705 | 中国海洋大学第05组 | 不限 | 607 | 219 | 125 | 136 | 74 | 87 | 81 | 12 | 少数民族预科班
7,A13706,中国海洋大学第06组,不限,616,220,116,121,85,91,89,1,,A13706 | 中国海洋大学第06组 | 不限 | 616 | 220 | 116 | 121 | 85 | 91 | 89 | 1
7,A13707,中国海洋大学第07组,不限,609,238,121,130,77,86,78,6,国家专项计划,A13707 | 中国海洋大学第07组 | 不限 | 609 | 238 | 121 | 130 | 77 | 86 | 78 | 6 | 国家专项计划
7,A13708,中国海洋大学第08组,化,620,243,124,126,84,89,78,21,,A13708 | 中国海洋大学第08组 | 化 | 620 | 243 | 124 | 126 | 84 | 89 | 78 | 21
7,A13709,中国海洋大学第09组,化,604,235,125,131,74,86,78,7,,A13709 | 中国海洋大学第09组 | 化 | 604 | 235 | 125 | 131 | 74 | 86 | 78 | 7
