执行顺序,页码版面键,来源页码,版面列,任务来源类型,第一闭环纳入原因,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组内专业序号,专业代号OCR,专业名称及备注短摘,字段名,OCR专业计划数候选,最佳官网计划数,OCR学费候选,最佳官网学费,OCR再选科目候选,最佳官网选科,官网证据强度,官网来源状态,官网证据匹配状态,计划数核验状态,差异字段集合,是否裁图OCR与高校辅证冲突,是否机器高校冲突,人工核验泳道,人工核验方式,是否需要双人复核,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,当前闭环状态,下一步,专业行ID,稳定基座第一闭环明细任务ID
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,7,27,经济统计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,strong_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-acb482f3064a0583,FIRSTDETAIL-7518c4efaa62ae79
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,8,28,税收学（大一在马影河校区就读，大三起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-1501281b42200eee,FIRSTDETAIL-20a379c5af2a6ec2
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,9,29,酒店管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-f68c394eeefc5273,FIRSTDETAIL-5c49755070b48e70
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,10,30,会展经济与管理（大一在马影河校E就读，大二起在后官湖校区就读,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-0f6a13ef21ff0adb,FIRSTDETAIL-604e240ec07de804
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,11,31,旅游管理与服务教育（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-a961ae6bda479290,FIRSTDETAIL-c0a2392a807864d8
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,12,32,商务英语（要求高考英语成绩不低于,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-552d949cc667dec8,FIRSTDETAIL-dfce72ebf9d9b7b4
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,14,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,possible_match,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-25748538eda5066c,FIRSTDETAIL-bc52d0bfe89b62ce
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,15,34,财务管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-e307bfb7c77d59c7,FIRSTDETAIL-b5355e6637ae2f8d
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,16,35,审计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-2ce4650e19004f47,FIRSTDETAIL-5f1ac3cc2efb71c4
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,17,36,会计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-ee8edcf5d811b7c5,FIRSTDETAIL-cd888bce9d393364
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,18,37,物流管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-13e7d081c377eb5c,FIRSTDETAIL-de77fb66cba08767
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,19,38,日语（商务方向：大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-608ab460a72422a3,FIRSTDETAIL-fcb9481c7c03fe42
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,20,39,人力资源管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-5def93e8f6b082ed,FIRSTDETAIL-8ee09d8ece93b910
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,21,40,电子商务（大一在马影河校区就读，大三起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,false,false,M2-裁图OCR未稳定补读人工看图,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-f06016c6a1718579,FIRSTDETAIL-958577f341a0c19f
30,080-right,80,right,P0人工字段任务,EXEC-03-高校辅证线索三方核验,C150,武汉商学院,C15003,22,41,供应链管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,,,,,,,field_support,has_reusable_2026_hubei_plan_source,matched,,,true,false,M0-冲突优先双人核页,双人复核,true,pending_manual_pdf_review,pending_hubei_official_review,pending_private_school_reading,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,线索待核，不可写回字段事实,按页列集中看PDF原页，记录私有人工读数；再用湖北官方系统或省招办计划核验字段。,M-d917e2bfc77e9dac,FIRSTDETAIL-2c7676b40df67140
30,080-right,80,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C150,武汉商学院,C15003,13,90,分（满分以150分计）：大一在马漿河校区就读，大二起在后官湖校区房读：外语语种：英语）,,21,,5200,,,,unmatched,has_reusable_2026_hubei_plan_source,unmatched,not_covered,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-0e83de1e95002dfd,FIRSTDETAIL-d6b8d280a7b804f7
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,1,A9,数字媒体技术（面向武汉）,,51,,4000,,要求,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-b1b11d1758e31fc0,FIRSTDETAIL-a86cefb127d2a1a9
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,2,AA,柔性电子学（面向武汉）,,51,,37,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-6e01e1645d19ebfd,FIRSTDETAIL-41a7cf56d34c7bb6
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,3,AB,电子信息工程（面向武汉）,,,,5200,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-e99202b2e2728622,FIRSTDETAIL-c39ada606914bc7a
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,4,AC,人工智能（面向武汉）,,,,5200,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-cc636083a3433325,FIRSTDETAIL-b8a51920839b21c2
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,5,AD,数据科学与大数据技术（面向武汉）,,23,,5200,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-916f5239ec5a0593,FIRSTDETAIL-8b5219caa414373a
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,6,AE,计算机科学与技术（智能与软件实验班；面向武汉）,,23,,5200,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-f9c56d652fbb33cd,FIRSTDETAIL-4643d67c0c0e950d
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,7,AF,智能制造工程（智慧能源装备；面向武,,25,,5200,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-30ddedf35876cad1,FIRSTDETAIL-bdeb50f8fadf7f32
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,8,AG,自动化（面向武汉）,,50,,5200,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-97356b83d76caabd,FIRSTDETAIL-a0265b0156170fad
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,9,AH,［ 机械设计制造及其自动化（面向武汉）,,50,,30,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-d5bfdfacbf80256f,FIRSTDETAIL-71febc53a57d7ba0
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,10,AJ,新能源汽车工程（面向武汉）,,,,40,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-0892ad4e5c518719,FIRSTDETAIL-9ccbf3429e4a8193
31,070-right,70,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C108,江汉大学,C10820,11,AK,材料成型及控制工程（模具数字设计：面向武汉）C109 武汉工程大学（公办）（湖北）,,,,17,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-ec0d83fb4e950a93,FIRSTDETAIL-0179bfd42b7b1ca7
32,135-right,135,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,F902,江苏理工学院,F90202,15,15,车辆工程F903 江苏海洋大学（公办）（江苏）,,2,,5800,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-333b9b0165c63dc9,FIRSTDETAIL-73ecd006bdde9bf8
32,135-right,135,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,F902,江苏理工学院,F90202,11,GA,。,,,,,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-2a039956ee3b5d43,FIRSTDETAIL-758c1ed1f2245500
32,135-right,135,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,F902,江苏理工学院,F90202,12,KA,。院校代号,,,,,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-2d83c1ada1a7794e,FIRSTDETAIL-f0ab24cd4aa33cf2
33,235-left,235,left,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,K753,喀什大学,K75307,1,20,物理学（师范类；需满足数学单科成绩≥60分：办学地点：新泉校区）,,2,,4500,,化学,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-595730f0e99ec09a,FIRSTDETAIL-66663382808b8ba2
33,235-left,235,left,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,K753,喀什大学,K75307,2,21,电子息科学与技术（需满足数学单科成绩≥60分；办学地点：新泉校区）,,2,,4500,,,,unmatched,has_partial_source_needs_followup,unmatched,not_covered,官网专业未匹配；官网计划源待补强,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-db9c6ee12ab2db32,FIRSTDETAIL-334b6b14805ef4c1
34,036-right,36,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,A135,山东大学,A13506,1,20,计算机科学与技术（含计算机拨尖及专业代号2.0班（泰山学堂）、计算机菁英班、人工智能与大数据新工科创新实验班：办学地点：青岛校区）,,,,6,,「化学,,unmatched,has_reusable_2026_hubei_plan_source,unmatched,not_covered,官网专业未匹配,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-4d38d93ca32f7ba3,FIRSTDETAIL-1e9409107b74d4f5
35,057-left,57,left,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,A197,西北民族大学,A19722,2,34,迁算机科学与技术（办学地点：榆中校,,2,,6040,,,,unmatched,has_reusable_2026_hubei_plan_source,unmatched,not_covered,官网专业未匹配,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-89b74b497cad2e7f,FIRSTDETAIL-5d809871adac9548
36,081-left,81,left,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,C150,武汉商学院,C15007,2,54,"物流管理（中外合作办学〉（“4+0""双证培养模式；大一在马影河校区就读，大起在后官湖校区就读）C151汉江师范学院（公办）（湖北）",,35,,40000,,,,unmatched,has_reusable_2026_hubei_plan_source,unmatched,not_covered,,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-41b02b5d8de0b251,FIRSTDETAIL-b8f81184c5e60a30
37,096-right,96,right,自动官网辅证任务,官网源未稳定匹配专业名，第一批确认专业归属,F099,天津外国语大学,F09910,1,28,数字媒体技术（可参与中国文化传播人才创新班选拔：滨海校区）F100天津商业大学（公办）（天津）,,,,5400,,,,unmatched,has_reusable_2026_hubei_plan_source,unmatched,not_covered,官网专业未匹配,,,,,false,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,school_official_evidence_sidecar_only_not_replacement,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,线索待核，不可写回字段事实,第一批回到PDF原页核同专业行，再用湖北官方系统或省招办计划确认；官网只作辅证。,M-ba76e18b079d513f,FIRSTDETAIL-18660b6d4586b693
