核验任务序号,页码版面键,执行泳道,院校代码,院校名称,院校专业组代码,专业代号,专业名称短摘,字段范围,任务来源类型,公开冲突桶,候选提示桶,PDFOCR提示,机器坐标提示,高校辅证线索,是否需要双人复核,PDF原页记录状态,湖北官方记录状态,高校辅证记录状态,字段写回状态,人工动作,完成条件,专业行ID,第一闭环任务ID
29,228-left,E1-计划数补缺或偏大优先核验,K541,西安科技大学高新学院,K54103,03,计算机科学与技术（SQAAD 国际项目）K571 兰州理工大学（公办）（甘肃）,专业计划数,P0人工字段任务,R5-无候选需人工看图,H1-原缺PDFOCR但有机器坐标候选,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M0-机器坐标单一候选可作为人工核页提示,false,true,pending_private_pdf_reading,pending_private_hubei_reading,not_applicable_no_school_field_clue,blocked_until_required_private_readings_complete,按机器坐标提示回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-cede91c23834594c,FIRSTDETAIL-2a1312b99fd1acf8
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,25,经济与金融（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-f86b6ae14e4edb59,FIRSTDETAIL-deb2ed30ccd3ce6f
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,26,南务经济学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-e16a5921623c531f,FIRSTDETAIL-ebc96c1f44ce2d9a
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,27,经济统计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-acb482f3064a0583,FIRSTDETAIL-7518c4efaa62ae79
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,28,税收学（大一在马影河校区就读，大三起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-1501281b42200eee,FIRSTDETAIL-20a379c5af2a6ec2
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,29,酒店管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-f68c394eeefc5273,FIRSTDETAIL-5c49755070b48e70
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,30,会展经济与管理（大一在马影河校E就读，大二起在后官湖校区就读,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-0f6a13ef21ff0adb,FIRSTDETAIL-604e240ec07de804
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,31,旅游管理与服务教育（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-a961ae6bda479290,FIRSTDETAIL-c0a2392a807864d8
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,32,商务英语（要求高考英语成绩不低于,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-552d949cc667dec8,FIRSTDETAIL-dfce72ebf9d9b7b4
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,33,國译（国际传損方向：要求高考英语成绩不低于90分（满分以150分计）：大在当影河校区就读，大二起在后官湖校区就读：外语语种：英语）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-25748538eda5066c,FIRSTDETAIL-bc52d0bfe89b62ce
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,34,财务管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-e307bfb7c77d59c7,FIRSTDETAIL-b5355e6637ae2f8d
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,35,审计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-2ce4650e19004f47,FIRSTDETAIL-5f1ac3cc2efb71c4
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,36,会计学（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-ee8edcf5d811b7c5,FIRSTDETAIL-cd888bce9d393364
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,37,物流管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-13e7d081c377eb5c,FIRSTDETAIL-de77fb66cba08767
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,38,日语（商务方向：大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-608ab460a72422a3,FIRSTDETAIL-fcb9481c7c03fe42
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,39,人力资源管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-5def93e8f6b082ed,FIRSTDETAIL-8ee09d8ece93b910
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,40,电子商务（大一在马影河校区就读，大三起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-f06016c6a1718579,FIRSTDETAIL-958577f341a0c19f
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,41,供应链管理（大一在马影河校区就读，大二起在后官湖校区就读）,再选科目,P0人工字段任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M1-机器坐标仍无候选需人工看图,false,true,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-d917e2bfc77e9dac,FIRSTDETAIL-2c7676b40df67140
30,080-right,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15003,90,分（满分以150分计）：大一在马漿河校区就读，大二起在后官湖校区房读：外语语种：英语）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-0e83de1e95002dfd,FIRSTDETAIL-d6b8d280a7b804f7
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,A9,数字媒体技术（面向武汉）,专业计划数；学费；再选科目,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-b1b11d1758e31fc0,FIRSTDETAIL-a86cefb127d2a1a9
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AA,柔性电子学（面向武汉）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-6e01e1645d19ebfd,FIRSTDETAIL-41a7cf56d34c7bb6
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AB,电子信息工程（面向武汉）,学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-e99202b2e2728622,FIRSTDETAIL-c39ada606914bc7a
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AC,人工智能（面向武汉）,学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-cc636083a3433325,FIRSTDETAIL-b8a51920839b21c2
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AD,数据科学与大数据技术（面向武汉）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-916f5239ec5a0593,FIRSTDETAIL-8b5219caa414373a
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AE,计算机科学与技术（智能与软件实验班；面向武汉）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-f9c56d652fbb33cd,FIRSTDETAIL-4643d67c0c0e950d
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AF,智能制造工程（智慧能源装备；面向武,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-30ddedf35876cad1,FIRSTDETAIL-bdeb50f8fadf7f32
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AG,自动化（面向武汉）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-97356b83d76caabd,FIRSTDETAIL-a0265b0156170fad
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AH,［ 机械设计制造及其自动化（面向武汉）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-d5bfdfacbf80256f,FIRSTDETAIL-71febc53a57d7ba0
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AJ,新能源汽车工程（面向武汉）,学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-0892ad4e5c518719,FIRSTDETAIL-9ccbf3429e4a8193
31,070-right,E2-官网未匹配专业名归属核验,C108,江汉大学,C10820,AK,材料成型及控制工程（模具数字设计：面向武汉）C109 武汉工程大学（公办）（湖北）,学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-ec0d83fb4e950a93,FIRSTDETAIL-0179bfd42b7b1ca7
32,135-right,E2-官网未匹配专业名归属核验,F902,江苏理工学院,F90202,15,车辆工程F903 江苏海洋大学（公办）（江苏）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-333b9b0165c63dc9,FIRSTDETAIL-73ecd006bdde9bf8
32,135-right,E2-官网未匹配专业名归属核验,F902,江苏理工学院,F90202,GA,。,待人工判定字段,自动官网辅证任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M3-未匹配到P0机器坐标任务需人工判定,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-2a039956ee3b5d43,FIRSTDETAIL-758c1ed1f2245500
32,135-right,E2-官网未匹配专业名归属核验,F902,江苏理工学院,F90202,KA,。院校代号,待人工判定字段,自动官网辅证任务,R5-无候选需人工看图,H4-无候选需人工看图,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,M3-未匹配到P0机器坐标任务需人工判定,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,直接回看PDF原页和页列上下文,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-2d83c1ada1a7794e,FIRSTDETAIL-f0ab24cd4aa33cf2
33,235-left,E2-官网未匹配专业名归属核验,K753,喀什大学,K75307,20,物理学（师范类；需满足数学单科成绩≥60分：办学地点：新泉校区）,专业计划数；学费；再选科目,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-595730f0e99ec09a,FIRSTDETAIL-66663382808b8ba2
33,235-left,E2-官网未匹配专业名归属核验,K753,喀什大学,K75307,21,电子息科学与技术（需满足数学单科成绩≥60分；办学地点：新泉校区）,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-db9c6ee12ab2db32,FIRSTDETAIL-334b6b14805ef4c1
34,036-right,E2-官网未匹配专业名归属核验,A135,山东大学,A13506,20,计算机科学与技术（含计算机拨尖及专业代号2.0班（泰山学堂）、计算机菁英班、人工智能与大数据新工科创新实验班：办学地点：青岛校区）,学费；再选科目,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-4d38d93ca32f7ba3,FIRSTDETAIL-1e9409107b74d4f5
35,057-left,E2-官网未匹配专业名归属核验,A197,西北民族大学,A19722,34,迁算机科学与技术（办学地点：榆中校,专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-89b74b497cad2e7f,FIRSTDETAIL-5d809871adac9548
36,081-left,E2-官网未匹配专业名归属核验,C150,武汉商学院,C15007,54,"物流管理（中外合作办学〉（“4+0""双证培养模式；大一在马影河校区就读，大起在后官湖校区就读）C151汉江师范学院（公办）（湖北）",专业计划数；学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-41b02b5d8de0b251,FIRSTDETAIL-b8f81184c5e60a30
37,096-right,E2-官网未匹配专业名归属核验,F099,天津外国语大学,F09910,28,数字媒体技术（可参与中国文化传播人才创新班选拔：滨海校区）F100天津商业大学（公办）（天津）,学费,自动官网辅证任务,R3-仅PDFOCR候选待人工核页,H2-已有PDFOCR候选,private_pdf_ocr_candidate_seeded,M2-原已有PDFOCR候选不启用机器坐标补候选,false,false,pending_private_pdf_reading,pending_private_hubei_reading,pending_private_school_reading,blocked_until_required_private_readings_complete,按PDFOCR候选回看PDF原页，再核湖北官方侧,完成PDF原页、湖北官方侧和必要高校辅证记录；冲突任务需双人复核；仍需人工判断是否写回。,M-ba76e18b079d513f,FIRSTDETAIL-18660b6d4586b693
