页列底座Overlay公开账本ID,来源页列底座字段线索公开审计,来源私有字段线索模板,来源私有人工复核Overlay,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,页列底座字段线索公开审计ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内字段任务数,Overlay字段记录数,Overlay字段记录缺失数,私有字段线索模板CSV_SHA256,私有Overlay批次证据编号,私有OverlayCSV_SHA256,私有Overlay页列记录数,私有Overlay批次记录数,PDF原页记录已填字段数,PDF原页状态完成字段数,湖北官方记录已填字段数,湖北官方状态完成字段数,高校辅证记录已填字段数,高校辅证状态完成字段数,字段最终记录已填字段数,三方一致性可评估字段数,首轮复核已填字段数,次轮复核已填字段数,复查结论已填字段数,字段事实写回复查可进入字段数,Overlay进度桶,字段事实写回状态,Overlay合并策略,公开安全策略,下一步
PSOVERLAYPROG-d2cfeb28cb7d58e4,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,5,55,PSFOUNDATIONBATCHROW-f8b13202d8ee08e7,PSFIELDCLUE-d2cfeb28cb7d58e4,204,right,204-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,108,108,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,108,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-e388795b64db86c5,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,6,56,PSFOUNDATIONBATCHROW-d55541b1c695869e,PSFIELDCLUE-e388795b64db86c5,211,right,211-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,111,111,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,111,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-cff5908da994361d,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,7,57,PSFOUNDATIONBATCHROW-9b494498421d6a12,PSFIELDCLUE-cff5908da994361d,135,right,135-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,111,111,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,111,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-8b995a3e5db59d7c,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,8,58,PSFOUNDATIONBATCHROW-ca823815c39106b1,PSFIELDCLUE-8b995a3e5db59d7c,201,left,201-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,87,87,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,87,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-ccbcb61c3513899b,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,9,59,PSFOUNDATIONBATCHROW-bd9792b43f376145,PSFIELDCLUE-ccbcb61c3513899b,80,right,080-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,87,87,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,87,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-f0c2d1f7094b279d,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,10,60,PSFOUNDATIONBATCHROW-6f2c488636e89423,PSFIELDCLUE-f0c2d1f7094b279d,230,left,230-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,105,105,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,105,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-7336ee3be8eaa52e,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,11,61,PSFOUNDATIONBATCHROW-477797ce8ff45d71,PSFIELDCLUE-7336ee3be8eaa52e,119,left,119-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,114,114,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,114,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-53e48b0faee1aef4,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,12,62,PSFOUNDATIONBATCHROW-c00224ba66dabe73,PSFIELDCLUE-53e48b0faee1aef4,204,left,204-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,84,84,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,84,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-cdadd428459e2864,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,13,63,PSFOUNDATIONBATCHROW-bf5b3d49456e912e,PSFIELDCLUE-cdadd428459e2864,234,right,234-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,96,96,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,96,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-7c848717d9229c16,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,14,64,PSFOUNDATIONBATCHROW-383a91fbc1d055b0,PSFIELDCLUE-7c848717d9229c16,156,right,156-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,87,87,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,87,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-639085465d7440c7,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,15,65,PSFOUNDATIONBATCHROW-9385a648d472d5b1,PSFIELDCLUE-639085465d7440c7,200,left,200-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,120,120,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,120,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
PSOVERLAYPROG-9951070167c90b27,data/working/issue19-page-side-foundation-field-clue-public-audit.csv,private_field_clue_templates_not_public,private_human_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_human_review_overlay_public_ledger,PDF页码×版面列,PDF页码×版面列×人工复核Overlay进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,16,66,PSFOUNDATIONBATCHROW-5d58dd810e755e67,PSFIELDCLUE-9951070167c90b27,187,left,187-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,81,81,0,1a18b600205294db946f572dee1d68fb069f8cada960bfdf8753fe1c33d3a5e3,ps-human-review-overlay-batch-03-csv,497572b1d89639dce175a3458266824dec2d7d761054daef0ceb5b61d91778ab,81,2571,0,0,0,0,0,0,0,0,0,0,0,0,R0-Overlay已生成未填写,blocked_until_overlay_pdf_hubei_review_closed,机器重跑只刷新来源键和SHA；按字段事实核验任务ID保留既有人工填写列；孤立旧记录写入本地私有orphan文件。,公开表只保存Overlay记录计数、完成状态计数、证据编号和SHA；不公开具体字段读数、官方值、学校专业明细、人员字段或备注正文。,在本地Overlay逐字段录入PDF原页、湖北官方侧和必要高校辅证；完成双人复查后再进入字段事实写回复查。
