来源期号,来源PDF_SHA256,数据阶段,最终可用,复核状态,复核任务ID,复核对象类型,字段类别,字段名称,关联类型,关联原候选,院校代码,院校名称,2026院校专业组代码,专业组出现ID,专业行ID,组内序号,专业代号,专业名称及备注,来源页码,页图文件名,证据来源,OCR原值,OCR风险提示,原PDF人工确认值,湖北官方系统确认值,高校官网/章程确认值,家庭确认值,私有证据编号,核验责任阶段,字段核验状态,是否阻断候选升级,复核优先级,下一步
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-8cb9f95c4791ba96,专业字段,专业明细,调剂影响,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-540f83eda499babc,1,05,运动康复,69,page-069.png,page_visual_review_seed;exact_full_major_match,是,风险类型:医学/护理等排除方向；阻断原因:命中医学/护理等当前明确排除方向；风险说明:医学/护理等排除方向；页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-3185d6caa13fde1f,专业字段,专业明细,专业代号,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,06,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-960f1fa158435b1f,专业字段,专业明细,专业名称,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,应用心理学,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-55194447a0fa9ca0,专业字段,专业明细,专业接受度,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,待了解,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,由家庭确认可接受、勉强接受或不能接受,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-d8919c49a6df79b2,专业字段,专业明细,再选科目,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,不限,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核再选科目是否匹配化学、地理组合,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-00ca7900d069b89b,专业字段,专业明细,备注/限制,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,应用心理学,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核校区、语种、单科、体检、合作办学、专项等备注,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-5048c1201638acb1,专业字段,专业明细,学费,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,4000,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-7cd374b74a63e2ef,专业字段,专业明细,计划数,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,6,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-041e46dd88b47cbb,专业字段,专业明细,调剂影响,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-ac43bdd444bf8962,2,06,应用心理学,69,page-069.png,page_visual_review_seed;exact_full_major_match,待判断,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-1398656418cc0eab,专业字段,专业明细,专业代号,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,07,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-3d0bccbb5d3224db,专业字段,专业明细,专业名称,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,智能体育工程,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-89dd61d4d7626d2b,专业字段,专业明细,专业接受度,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,待了解,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,由家庭确认可接受、勉强接受或不能接受,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-f79bfd8316930a50,专业字段,专业明细,再选科目,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,不限,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核再选科目是否匹配化学、地理组合,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-7a344830ef79a85b,专业字段,专业明细,备注/限制,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,智能体育工程,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核校区、语种、单科、体检、合作办学、专项等备注,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-4e724b313491c8d7,专业字段,专业明细,学费,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,4000,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核学费是否为正常学费且不超过家庭上限,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-49e58b13d640e9ec,专业字段,专业明细,计划数,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,8,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核招生计划数是否准确,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-d7996871991bcfd9,专业字段,专业明细,调剂影响,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,G-afbb7a450a726ecb,M-74714e385b34e496,3,07,智能体育工程,69,page-069.png,page_visual_review_seed;exact_full_major_match,待判断,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,判断该专业是否会影响本组服从调剂,pending,是,P0-字段必须优先核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-7240f2695625f427,专业字段,专业明细,专业代号,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,,,4,08,教育技术学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,08,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业代号是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,candidate_v2_evidence_ledger,false,pending_manual_field_review,FR-c9964d48d7e8e3e5,专业字段,专业明细,专业名称,历史候选,武汉体育学院 C10703 第03组,C107,武汉体育学院,C10703,,,4,08,教育技术学,69,page-069.png,page_visual_review_seed;not_in_full_major_workbench,教育技术学,页69：专业组12；专业明细84；结构异常18；候选命中10；P0-优先核页,,,,,,核专业名称和方向备注是否准确,pending,是,P2-字段常规核,逐字段核 PDF 原页；补湖北官方系统和高校章程值；再由家庭确认专业接受度。
