高校源AdapterD0D1逐项准出门禁ID,来源D0D1逐项证据路由公开账本,来源D0D1逐项证据路由摘要,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否可进入私有写回评审,执行序号,来源页码,版面列,页码版面键SHA16,高校源AdapterD0D1逐项证据路由ID,高校源AdapterD0D1人工核验项ID,高校源AdapterD0D1页列核验包ID,高校源AdapterD0D1页列进度公开账本ID,高校源AdapterD0D1页列PDF视觉核验审计ID,人工核验优先级,冲突核验桶,准出门禁状态,准出动作组,PDF原页证据缺口,湖北官方侧证据缺口,高校辅证验证缺口,冲突处理缺口,双人复核缺口,三方闭环缺口,字段写回缺口,必要缺口数,缺口组合桶,PDF视觉素材状态,私有页图证据编号,私有页图SHA256,私有栏图证据编号,私有栏图SHA256,私有审阅HTML证据编号,私有审阅HTML_SHA256,私有页列CSV证据编号,私有页列CSV_SHA256,私有页列HTML证据编号,私有页列HTML_SHA256,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网结构化源状态,字段事实写回状态,公开安全策略,下一步
SSITEMGATE-d841d4e67d6fb70d,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,50,223,left,7e78d7a2488b5242,SSITEMROUTE-d1cc491573ab733d,SSREVIEWITEM-6815aec04273d6d7,SSPAGE-5bcd5c0cd611302e,SSPAGEPROG-0e1a9b4d8a563db2,SSPAGEVIS-a905006c1bf2c7f1,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,local_d0_d1_page_side_visual_crop_008,8f4eafed3fc9b163ddf0f8e7d278e338b1e76e7db185399017955df1ead44f11,local_d0_d1_page_side_visual_html_008,d627a0268587a7a3edbbd39dcddd823d0b8f0667933ed7193009e0dee90101d3,local_school_source_adapter_d0_d1_page_side_csv_008_not_public,bb3e5d73540e148d683c79746a1da187b3d48b28830ce807af84154d4ba47e6d,local_school_source_adapter_d0_d1_page_side_html_008_not_public,e60c0585186b248ce353ef270d1dfaff740e83c4751ff4adb1b37dcf48510e78,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-b3e2ec765d8d30d5,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,51,223,left,7e78d7a2488b5242,SSITEMROUTE-48684e23b41c99e9,SSREVIEWITEM-48552bffb6f622af,SSPAGE-5bcd5c0cd611302e,SSPAGEPROG-0e1a9b4d8a563db2,SSPAGEVIS-a905006c1bf2c7f1,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,local_d0_d1_page_side_visual_crop_008,8f4eafed3fc9b163ddf0f8e7d278e338b1e76e7db185399017955df1ead44f11,local_d0_d1_page_side_visual_html_008,d627a0268587a7a3edbbd39dcddd823d0b8f0667933ed7193009e0dee90101d3,local_school_source_adapter_d0_d1_page_side_csv_008_not_public,bb3e5d73540e148d683c79746a1da187b3d48b28830ce807af84154d4ba47e6d,local_school_source_adapter_d0_d1_page_side_html_008_not_public,e60c0585186b248ce353ef270d1dfaff740e83c4751ff4adb1b37dcf48510e78,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-6c9076eef2123c00,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,52,223,left,7e78d7a2488b5242,SSITEMROUTE-2296b01ea35a4f2f,SSREVIEWITEM-bea900e9cf6ccc6d,SSPAGE-5bcd5c0cd611302e,SSPAGEPROG-0e1a9b4d8a563db2,SSPAGEVIS-a905006c1bf2c7f1,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,local_d0_d1_page_side_visual_crop_008,8f4eafed3fc9b163ddf0f8e7d278e338b1e76e7db185399017955df1ead44f11,local_d0_d1_page_side_visual_html_008,d627a0268587a7a3edbbd39dcddd823d0b8f0667933ed7193009e0dee90101d3,local_school_source_adapter_d0_d1_page_side_csv_008_not_public,bb3e5d73540e148d683c79746a1da187b3d48b28830ce807af84154d4ba47e6d,local_school_source_adapter_d0_d1_page_side_html_008_not_public,e60c0585186b248ce353ef270d1dfaff740e83c4751ff4adb1b37dcf48510e78,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-6b63c194b0b7d51b,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,53,223,left,7e78d7a2488b5242,SSITEMROUTE-c3260a5b6cc4aa77,SSREVIEWITEM-3495310dd5eb8f54,SSPAGE-5bcd5c0cd611302e,SSPAGEPROG-0e1a9b4d8a563db2,SSPAGEVIS-a905006c1bf2c7f1,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,local_d0_d1_page_side_visual_crop_008,8f4eafed3fc9b163ddf0f8e7d278e338b1e76e7db185399017955df1ead44f11,local_d0_d1_page_side_visual_html_008,d627a0268587a7a3edbbd39dcddd823d0b8f0667933ed7193009e0dee90101d3,local_school_source_adapter_d0_d1_page_side_csv_008_not_public,bb3e5d73540e148d683c79746a1da187b3d48b28830ce807af84154d4ba47e6d,local_school_source_adapter_d0_d1_page_side_html_008_not_public,e60c0585186b248ce353ef270d1dfaff740e83c4751ff4adb1b37dcf48510e78,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-b749d98b16f23814,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,54,223,left,7e78d7a2488b5242,SSITEMROUTE-5aaf5809c156ac01,SSREVIEWITEM-527d52cd9cfab153,SSPAGE-5bcd5c0cd611302e,SSPAGEPROG-0e1a9b4d8a563db2,SSPAGEVIS-a905006c1bf2c7f1,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,local_d0_d1_page_side_visual_crop_008,8f4eafed3fc9b163ddf0f8e7d278e338b1e76e7db185399017955df1ead44f11,local_d0_d1_page_side_visual_html_008,d627a0268587a7a3edbbd39dcddd823d0b8f0667933ed7193009e0dee90101d3,local_school_source_adapter_d0_d1_page_side_csv_008_not_public,bb3e5d73540e148d683c79746a1da187b3d48b28830ce807af84154d4ba47e6d,local_school_source_adapter_d0_d1_page_side_html_008_not_public,e60c0585186b248ce353ef270d1dfaff740e83c4751ff4adb1b37dcf48510e78,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-2ec8eff59ec427ed,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,55,223,left,7e78d7a2488b5242,SSITEMROUTE-46450df79afe1690,SSREVIEWITEM-54bd52e03e27edc0,SSPAGE-5bcd5c0cd611302e,SSPAGEPROG-0e1a9b4d8a563db2,SSPAGEVIS-a905006c1bf2c7f1,R3-计划数一致候选抽检,C3-计划一致抽检,blocked_missing_required_evidence,G3-一致抽检三方确认,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,local_d0_d1_page_side_visual_crop_008,8f4eafed3fc9b163ddf0f8e7d278e338b1e76e7db185399017955df1ead44f11,local_d0_d1_page_side_visual_html_008,d627a0268587a7a3edbbd39dcddd823d0b8f0667933ed7193009e0dee90101d3,local_school_source_adapter_d0_d1_page_side_csv_008_not_public,bb3e5d73540e148d683c79746a1da187b3d48b28830ce807af84154d4ba47e6d,local_school_source_adapter_d0_d1_page_side_html_008_not_public,e60c0585186b248ce353ef270d1dfaff740e83c4751ff4adb1b37dcf48510e78,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-246be720186df8c5,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,56,223,left,7e78d7a2488b5242,SSITEMROUTE-78717036b8681456,SSREVIEWITEM-d8aceb252df4539e,SSPAGE-5bcd5c0cd611302e,SSPAGEPROG-0e1a9b4d8a563db2,SSPAGEVIS-a905006c1bf2c7f1,R3-计划数一致候选抽检,C3-计划一致抽检,blocked_missing_required_evidence,G3-一致抽检三方确认,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-223,17ea866603fb0e29e03f4594305262428f5633eec80da642e21ffa8d5ce65d3d,local_d0_d1_page_side_visual_crop_008,8f4eafed3fc9b163ddf0f8e7d278e338b1e76e7db185399017955df1ead44f11,local_d0_d1_page_side_visual_html_008,d627a0268587a7a3edbbd39dcddd823d0b8f0667933ed7193009e0dee90101d3,local_school_source_adapter_d0_d1_page_side_csv_008_not_public,bb3e5d73540e148d683c79746a1da187b3d48b28830ce807af84154d4ba47e6d,local_school_source_adapter_d0_d1_page_side_html_008_not_public,e60c0585186b248ce353ef270d1dfaff740e83c4751ff4adb1b37dcf48510e78,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-62550a53b9076c23,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,57,235,left,840c71a2ef9c7db9,SSITEMROUTE-5b0da23ee9f8c2c1,SSREVIEWITEM-068cb2b3cac5c960,SSPAGE-94d2fa9f56d486db,SSPAGEPROG-02046ea8f076598f,SSPAGEVIS-145dad022abf334d,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-235,35dde950859ace5ee66fbede63cc6db980e73af80cc874be0e78cee08b6dafc0,local_d0_d1_page_side_visual_crop_009,655d9b29bc4eaf36d2c5b210989d3a10326b055fc3f4df75f7182264823f1d36,local_d0_d1_page_side_visual_html_009,25faa47afad9fa36f25c9c0fb69fc5192395228010cc826486d378b2061585f7,local_school_source_adapter_d0_d1_page_side_csv_009_not_public,8bccfce00aa6af3ebf0223dd28b4f6168b33fca64ec2d7fced76e471aee8eaec,local_school_source_adapter_d0_d1_page_side_html_009_not_public,d6477261f2b1b200368ea211aca1399269431fa7cd25600c0a7879df04df26b4,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-67796f013ba07196,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,58,235,left,840c71a2ef9c7db9,SSITEMROUTE-0f0e33eae6f7f729,SSREVIEWITEM-75c09360f7a20e26,SSPAGE-94d2fa9f56d486db,SSPAGEPROG-02046ea8f076598f,SSPAGEVIS-145dad022abf334d,R0-计划数冲突优先核PDF原页,C0-计划数冲突,blocked_missing_required_evidence,G0-计划数冲突双核,true,true,true,true,true,true,true,7,缺PDF原页+缺湖北官方侧+高校辅证未验证+冲突未处理+双人复核未完成+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-235,35dde950859ace5ee66fbede63cc6db980e73af80cc874be0e78cee08b6dafc0,local_d0_d1_page_side_visual_crop_009,655d9b29bc4eaf36d2c5b210989d3a10326b055fc3f4df75f7182264823f1d36,local_d0_d1_page_side_visual_html_009,25faa47afad9fa36f25c9c0fb69fc5192395228010cc826486d378b2061585f7,local_school_source_adapter_d0_d1_page_side_csv_009_not_public,8bccfce00aa6af3ebf0223dd28b4f6168b33fca64ec2d7fced76e471aee8eaec,local_school_source_adapter_d0_d1_page_side_html_009_not_public,d6477261f2b1b200368ea211aca1399269431fa7cd25600c0a7879df04df26b4,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
SSITEMGATE-f9e0ac66052d7715,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-public-ledger.csv,data/working/issue19-school-source-adapter-d0-d1-item-evidence-route-v1-summary.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_adapter_d0_d1_item_resolution_gate_v1,高校源Adapter D0/D1逐项证据路由,逐项准出门禁,false,false,false,false,false,false,false,false,false,59,235,left,840c71a2ef9c7db9,SSITEMROUTE-7efca9b8b60b238b,SSREVIEWITEM-6fa8885b6092d485,SSPAGE-94d2fa9f56d486db,SSPAGEPROG-02046ea8f076598f,SSPAGEVIS-145dad022abf334d,R1-OCR计划数缺失但高校源可补,C1-OCR计划缺失可补,blocked_missing_required_evidence,G1-OCR缺口补读,true,true,true,false,false,true,true,5,缺PDF原页+缺湖北官方侧+高校辅证未验证+三方闭环未完成+字段写回阻断,local_pdf_visual_ready_sha_recorded,page-235,35dde950859ace5ee66fbede63cc6db980e73af80cc874be0e78cee08b6dafc0,local_d0_d1_page_side_visual_crop_009,655d9b29bc4eaf36d2c5b210989d3a10326b055fc3f4df75f7182264823f1d36,local_d0_d1_page_side_visual_html_009,25faa47afad9fa36f25c9c0fb69fc5192395228010cc826486d378b2061585f7,local_school_source_adapter_d0_d1_page_side_csv_009_not_public,8bccfce00aa6af3ebf0223dd28b4f6168b33fca64ec2d7fced76e471aee8eaec,local_school_source_adapter_d0_d1_page_side_html_009_not_public,d6477261f2b1b200368ea211aca1399269431fa7cd25600c0a7879df04df26b4,pending_manual_pdf_review,pending_hubei_official_plan_review,structured_school_source_candidate_not_verified,blocked_until_pdf_hubei_official_review,公开层只保存准出门禁、缺口桶、证据编号和SHA；学校、专业、代码、OCR线索、字段内容、人工记录和本地材料路径均留在本地。,逐条补齐PDF原页、湖北官方侧、高校辅证、冲突处理和必要双人复核；全部完成后才允许进入私有写回评审。
