来源期号,来源PDF_SHA256,数据阶段,优先方向,综合风险等级,本专业OCR风险等级,本专业风险类型,专业组风险类型,院校代码,院校名称OCR,院校专业组代码,专业组号,来源页码,专业代号OCR,专业名称及备注OCR,再选科目OCR候选,专业计划数OCR候选,学费OCR候选,学费OCR数字候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,最终可用,下一步
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,师范类相关,未触发硬风险,未触发硬风险,,,K003,海南师范大学,K00316,16,201,35,数学与应用数学（师范类；办学地点桂林洋校区）,,8,4620,4620,priority_3_teacher,missing_subject_candidate;low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,师范类相关,未触发硬风险,未触发硬风险,,,K003,海南师范大学,K00316,16,201,38,物理学（师范类；办学地点：龙昆南校,,8,4620,4620,priority_3_teacher,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,师范类相关,未触发硬风险,未触发硬风险,,,K070,重庆师范大学,K07007,07,204,09,数学与盛用数学（师范类；办学地点：,化学,4,5250,5250,priority_3_teacher,low_ocr_confidence,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,师范类相关,未触发硬风险,未触发硬风险,,,K070,重庆师范大学,K07007,07,204,10,物理学（师范类；办学地点：大学城校,,4,5250,5250,priority_3_teacher,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,师范类相关,未触发硬风险,未触发硬风险,,,K070,重庆师范大学,K07009,09,204,15,地理科学炎（地理科学（师范）、地理信資高院校李业组及专业代号息科学：办学地点：大学城校区）K071 重庆文理学院（公办）（重庆）,地理,2,6048,6048,priority_3_teacher,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,师范类相关,未触发硬风险,未触发硬风险,,,K073,长江师范学院,K07303,03,205,04,日语（师范类）,,2,5100,5100,priority_3_teacher,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,师范类相关,未触发硬风险,未触发硬风险,,,K074,四川外国语大学,K07410,10,205,45,学前教育（师范类；办学地点：沙坪坝,,,4700,4700,priority_3_teacher,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,A033,中国传媒大学,A03312,12,18,25,数字媒体技术,,12,3,3,priority_1_digital_media,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,A033,中国传媒大学,A03313,13,18,26,数字媒体技术（游戏科学与技术方向）,【化学,,3,3,priority_1_digital_media,missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,C108,江汉大学,C10811,11,69,68,数字媒体技术KA◎Z,,25,4000,4000,priority_1_digital_media,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,C108,江汉大学,C10820,20,70,A9,数字媒体技术（面向武汉）,要求,51,4000,4000,priority_1_digital_media,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,C133,湖北师范大学,C13310,10,78,53,数字媒体技术,,22,4000,4000,priority_1_digital_media,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,F002,北方工业大学,F00202,02,92,20,数字媒体技术,,,4600,4600,priority_1_digital_media,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,F099,天津外国语大学,F09910,10,96,28,数字媒体技术（可参与中国文化传播人才创新班选拔：滨海校区）F100天津商业大学（公办）（天津）,,,5400,5400,priority_1_digital_media,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,H001,杭州电子科技大学,H00104,04,137,14,数字媒体技术（办学地点：第一学年在绍兴校区，第二学年起在下沙校区）,,2,6000,6000,priority_1_digital_media,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术,未触发硬风险,未触发硬风险,,,H026,浙江传媒学院,H02606,06,141,33,数字媒体技术（办学地点：杭州钱塘校,,2,5500,5500,priority_1_digital_media,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术；计算机类相关,未触发硬风险,未触发硬风险,,,A022,北京林业大学,A02211,11,16,39,计算机类（计算机科学与技术、数字媒体技术、数据科学与大数据技术三年级北京校区培养，三年级起在雄安校区培养）二年级在北京校区培,,,5500,5500,priority_1_digital_media;priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术；计算机类相关,未触发硬风险,未触发硬风险,,,A135,山东大学,A13506,06,37,21,计算机类（智能软件与芯片新工科实验班：软件工程；数字媒体技术：数据科学与大数据技术；微电子科学与工程；集成电路设计与集成系统；含人工智能固际班，网安新工科创新买验班、钦件菁英班、集成电路拔尖人才培养，健坤班”、黄昆半导体英才班、微系统英才班）,,10,,,priority_1_digital_media;priority_2_computer,missing_subject_candidate;missing_tuition_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,数字媒体技术；计算机类相关,未触发硬风险,未触发硬风险,,,H002,浙江工业大学,H00204,04,137,10,计算机类（计算机科学与技术、软件工程、网络工程、数字媒体技术：办学地点：朝晖校区）,,5,6000,6000,priority_1_digital_media;priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A002,中国人民大学,A00208,08,10,28,人工智能（办学地点：中关村校区）,化学,32,5000,5000,priority_2_computer,,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A002,中国人民大学,A00209,09,10,30,理科试验班（金融与大数据技术创新人才班；金融工程（财政金融学院金融学与大数据技术双学位项目）：财政金独学院（金融学）与信息学院（数据和資亮部孝院校李业组及专业代号学与大数据技术）共同培养；办学地点：通州校区）,,4,5000,5000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A002,中国人民大学,A00209,09,10,33,大数据管理与应用（数据资源、数据智熊方向：聚焦数据全生命周期管理、智能分析应用等核心方向：依托联合国教科文组织世界记忆项目北京学术中心等科研平台与校企实践基地：办学地点：通州校区）,,2,5000,5000,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A002,中国人民大学,A00209,09,10,34,统计学类（数智科学家计划：经济统计学、应用统计学、统计学、数据科学大类中专业任选；办学地点：通州校35（统计学（统计与数科拔尖人才班；办学地点：通州校区）,,,5000,5000,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A002,中国人民大学,A00209,09,10,39,计算机类（AI 全栈工程师计划：计算数据科学机科学与技术、信息安全、点大数据技术、信息管理与信息系统、软件工程；无时点专业选择：学院内专业任选，毕业时认定专业；办学地点：中关村校区）,,,5000,5000,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A002,中国人民大学,A00209,09,10,40,计算机类（图灵计算机拔尖人才班智算方向；计算机科学与技术；办学地点：中关村校区）A003 清华大学（公办）（北京）,,,5000,5000,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A004,北京交通大学,A00408,08,11,10,电子信息类（通信工程、信息工程、电子科学与技术、电气工程及其自动化电气工程及其自动化（经济、电气双学位项目）、光电信息科学与工程；一年级北京校区培养，三年级起在雄安校区培养）工计算机类（计算机科学与技术、计算机人工智科学与技术（铁路信息技术）、能、物联网工程、数据科学与大数据技术（数据智能）、软件工程（国家级特色化示范性软件学院）、数据科学与大数据技术、信息安全、人工智能（智能GA◎A◎Z系统与应用）：软件工程三、四年级学费为1.6万元；二二年级在北京校区培养，三年级起在雄安校区培养）,,33,5500,5500,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A004,北京交通大学,A00408,08,11,12,交通运输类（交通运输（智慧铁道运输）；交通运输（城市轨道交通）；交通运输（民航运输）；交通运输（大数据与信息技术）；交通运输（卓越人才拔尖班）：交通工程：智能运输工程；物流工程；二二年级在北京校区培养，三年级起在雄安校区培养）,,2,5500,5500,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,priority_review_queue_ocr_draft,计算机类相关,未触发硬风险,未触发硬风险,,,A004,北京交通大学,A00408,08,11,13,理科试验班（系统科学与工程（智能交通系统拔尖班）：信息与计算科学（数学拔尖班）：信息与计算科学：统计学；数据科学：应用物理学（黄昆英才班）纳米材料与技术（智能材料）：一三年级北京校区培养，三年级起在雄安校区培养）,,4,5500,5500,priority_2_computer,missing_subject_candidate,否,否,needs_manual_pdf_review,false,回看第19期原PDF页；核专业组内全部专业；再判断是否可服从调剂
