G0字段W0W1可执行通道项ID,来源G0字段闭环进度表,来源G0字段补证缺口任务,来源G0字段W0W1开核执行清单,来源G0字段W0W1主动工作板,来源第一闭环证据仲裁总视图,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否允许进入私有写回评审,执行项序号,证据通道序号,证据通道,证据通道类型,证据通道执行层级,当前执行波次,当前证据动作组,通道执行优先级,G0冲突字段补证缺口任务公开账本ID,G0字段闭环进度ID,G0冲突字段W0W1开核执行清单ID,第一闭环事实范围缺口公开账本ID,第一闭环字段事实公开账本ID,第一闭环字段核验状态ID,稳定基座第一闭环明细任务ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,事实域,事实类型,字段名,字段事实状态,候选分层桶,闭环准出阶段,证据缺口任务状态,是否当前可并行执行,当前通道状态,当前阻断桶,PDF原页记录状态,湖北官方记录状态,高校辅证人工核验状态,冲突处理状态,双人复核状态,三方一致性闭环状态,字段确认状态,写回评审状态,必要证据缺口数,字段剩余缺口通道数,高校源可DoubleCheck提示,结构化接入候选数,通道回填状态,解除阻断条件,下一步执行动作,来源缺口任务记录SHA256,来源字段进度记录SHA256,来源开核执行包SHA256,公开安全策略
G0-W0W1-ACTION-ITEM-9161e53058c16a1b,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,85,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-4a2f682a1826b603,G0-FIELD-PROGRESS-f6809757c55e615f,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-cdf2408a919e944a,FIRSTFACT-e28afb3b5a592aff,FIRSTFIELDSTATUS-a0cae1ab0cea0605,FIRSTDETAIL-0e930ca33ab1b3b9,135-left,135,left,M-af973281700f5eb7,G-158e8a85ddd262f3,F902,字段事实,字段事实-学费,学费,K2-OCR候选存在但三方核验未闭环,C1-双侧候选一致但仍待核,F3-补PDF原页基础记录,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,5329af2fad17a7ec2aa99e5f0d7be18e5ad921ae32f43377d6cf9ffbd374067e,850977bf7389b6ba86434cd4e3b5d6ef0351a4c7b430d950f168fe0e501df88a,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-eb18bacdfd4891da,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,86,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-59e0dfa18438783d,G0-FIELD-PROGRESS-fb896df41389b1f4,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-8f0a5623d7488bf8,FIRSTFACT-ad0e20aac0166fee,FIRSTFIELDSTATUS-14407717a7491af2,FIRSTDETAIL-202127380ebfe86a,135-left,135,left,M-cf6e2346e326fb75,G-158e8a85ddd262f3,F902,字段事实,字段事实-专业计划数,专业计划数,K1-字段缺口有候选待PDF原页和官方核验,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,0d62a9ae2c81d3ea036df80d7dd9476c7be67fa4b750abe37f44dfada6383ca1,5e856b4ebf51425a815851e5bbea901a25166a2914f8ee4534015465035f93f7,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-70d61d89db9a2a68,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,87,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-9f8a04ea60357435,G0-FIELD-PROGRESS-84b6a4e13051afc9,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-b54035da4c9cb0c3,FIRSTFACT-a23dec25aaab8698,FIRSTFIELDSTATUS-cb8305c4950a501a,FIRSTDETAIL-202127380ebfe86a,135-left,135,left,M-cf6e2346e326fb75,G-158e8a85ddd262f3,F902,字段事实,字段事实-学费,学费,K1-字段缺口有候选待PDF原页和官方核验,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,25ab56725d558811582c361c54d508e2a34946201749e3acf5888c8f6853fea7,e5d9eb760d564c8c19162b4f99566175129b6000f0d9e521df2be540c60b2724,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-a350882771e64905,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,88,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-787a7364d32ad473,G0-FIELD-PROGRESS-39742db0336083bd,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-474aa99203156821,FIRSTFACT-3464f438b32a27ef,FIRSTFIELDSTATUS-82b80d681a0d78e6,FIRSTDETAIL-28da3744d1bbd3b1,135-left,135,left,M-7af5985c525e29ba,G-158e8a85ddd262f3,F902,字段事实,字段事实-专业计划数,专业计划数,K1-字段缺口有候选待PDF原页和官方核验,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,0fdeb77cf208dba0db4a1578123a6808d827fd68f1980ad147d9bf56c2260e5d,2728eca9bed8b59f498a2cbee337828500bd7ca5263f95101e944f1283e244d0,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-d228797946dce718,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,89,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-5cc02b1d44d46f43,G0-FIELD-PROGRESS-1d7d49bfbf383139,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-e421b5e74982f10d,FIRSTFACT-2605da34f44b68d8,FIRSTFIELDSTATUS-8a06e533823429aa,FIRSTDETAIL-28da3744d1bbd3b1,135-left,135,left,M-7af5985c525e29ba,G-158e8a85ddd262f3,F902,字段事实,字段事实-学费,学费,K1-字段缺口有候选待PDF原页和官方核验,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,76e01647252f936c56cea5019d9907256272370ac382d2e1401c1d3cc2ed6562,20b77c67bd6ece67b04d93aa27ff2d7f14c3858c52818a98780b8187db6b311d,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-adadad0721760824,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,90,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-3868a2d7de0e6dda,G0-FIELD-PROGRESS-2f12514f7baef6ee,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-7318dcdb8cb04b0f,FIRSTFACT-6f3131a4f2572718,FIRSTFIELDSTATUS-76e0e402f88516af,FIRSTDETAIL-726fddd63013332a,135-left,135,left,M-78343e2534bdcb7c,G-158e8a85ddd262f3,F902,字段事实,字段事实-专业计划数,专业计划数,K1-字段缺口有候选待PDF原页和官方核验,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,8589ac14e147bddbf9eb1e76018db5d30318c7b887e50d1d2df3a96b6d47421e,884a8014a4407fe6a5e1d26f03f9186dafb0053fb7841814b0b59eead085409c,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-ac9fe90270c8ed4b,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,91,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-99859f551d5e97d8,G0-FIELD-PROGRESS-ffd93fca490def04,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-19bf840a793e0d77,FIRSTFACT-e464c6d5d469f51a,FIRSTFIELDSTATUS-86374d79f2894a41,FIRSTDETAIL-726fddd63013332a,135-left,135,left,M-78343e2534bdcb7c,G-158e8a85ddd262f3,F902,字段事实,字段事实-学费,学费,K2-OCR候选存在但三方核验未闭环,C1-双侧候选一致但仍待核,F3-补PDF原页基础记录,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,2fd3aa6ea3650d8243f81052fe83b054599790cc6b4bf78bf24f2a306558f74b,cf118d63a7f37f05ac1a2878b9a0e2d3dedb35da946fd6c3ad8026c3087b7641,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-9fdf0d2a92b2d714,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,92,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-5caa552c347d96c9,G0-FIELD-PROGRESS-04f3cf8737938f97,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-4c83bf09deca4cca,FIRSTFACT-7ec9b4ddb7b1a37d,FIRSTFIELDSTATUS-dbc7c678f05868f1,FIRSTDETAIL-9008da4b792e2d9c,135-left,135,left,M-dc3b57515c994b61,G-158e8a85ddd262f3,F902,字段事实,字段事实-专业计划数,专业计划数,K1-字段缺口有候选待PDF原页和官方核验,C0-双侧候选冲突优先核,F0-先补PDF原页并处理冲突,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,26b32b342e9e6f3b58481655db4d1b2f0d0fa7e9cec735e634bd634ab09d36dd,59b3a2b6fdc57e342b98817572d35e6fd95f48753436c80694e41f2a128abb77,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-f418827a86fd5334,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,93,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-3ab0caf636c5bbf9,G0-FIELD-PROGRESS-ba3417dd1e4c8739,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-d0d93c06a3d045c2,FIRSTFACT-af2aa366b08c0ed2,FIRSTFIELDSTATUS-1cdd1e2e0718932d,FIRSTDETAIL-9008da4b792e2d9c,135-left,135,left,M-dc3b57515c994b61,G-158e8a85ddd262f3,F902,字段事实,字段事实-再选科目,再选科目,K2-OCR候选存在但三方核验未闭环,C2-仅PDFOCR候选需补辅证,F2-PDFOCR候选需补辅证并核原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_pending,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,e735871eb05aec16be7423f7de9e0e4dcc9a25087c4c764991d28a60e04d4a95,e7ec0a6d916844d33841311b9b682940c7950ef5eb72eeef6f3b95372017cb7d,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
G0-W0W1-ACTION-ITEM-6d5adef0854aeeea,data/working/issue19-first-closure-g0-field-closure-progress-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-review-launch-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-active-workboard-v1-public-ledger.csv,data/working/issue19-first-closure-evidence-adjudication-board-v1-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_field_w0_w1_action_items_v1,G0字段事实×W0W1证据通道,当前可并行执行证据通道项,false,false,false,false,false,false,false,false,false,94,02,湖北官方侧记录,湖北官方或省招办计划核验,E1-湖北官方侧核验,W0-一手证据与辅证采集,A1-补湖北官方侧记录,02-湖北官方侧优先,G0FIELDGAPTASK-019e3d8bc721390e,G0-FIELD-PROGRESS-cff59b2bb675f389,G0W0W1LAUNCH-7441c8a50af7e4da,FIRSTSCOPE-6131c40aa17e5a22,FIRSTFACT-edb4b689d4bf25c0,FIRSTFIELDSTATUS-df63d94b8b1fdf42,FIRSTDETAIL-9008da4b792e2d9c,135-left,135,left,M-dc3b57515c994b61,G-158e8a85ddd262f3,F902,字段事实,字段事实-学费,学费,K1-字段缺口有候选待PDF原页和官方核验,C3-仅高校辅证候选需核原页,F1-高校线索回PDF原页,pending_primary_evidence_collection,true,pending_hubei_official_plan_review,G1-缺湖北官方记录,pending_pdf_page_review,pending_hubei_official_plan_review,school_source_seed_present_pending_manual_review,pending_conflict_resolution,pending_double_review,blocked_missing_pdf,blocked,blocked_until_required_evidence_closed,8,8,true,0,pending_private_evidence_record,补齐湖北官方系统或省招办计划记录并保留证据编号。,按字段事实回查湖北官方侧记录，保留证据编号。,f005c3e4dd514a94bad9c7c562e8cff2a621efcf0794e6c46d2c263a1f77f043,e2837b1a69724d30686faa5df15af10982e26d5bb0f2c54317d019a1186a1f42,24dbdb410c48952e0a243a8b2b4399e1a6ebed7c1d5907a0293306df0a5bb438,只公开可执行通道、状态、ID和SHA；不公开敏感明细、字段记录或最终志愿建议。
