G0冲突字段准出门禁公开账本ID,来源G0冲突字段复核Overlay公开账本,来源G0冲突字段复核Overlay页列汇总,来源G0冲突字段复核Overlay摘要,来源私有G0字段复核Overlay,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,是否允许进入私有写回评审,准出门禁序号,G0冲突字段复核Overlay公开账本ID,G0冲突动作包闭环工作台ID,高校源字段回接队列ID,W0B0执行预填明细公开审计ID,第一闭环事实范围缺口公开账本ID,第一闭环字段事实公开账本ID,第一闭环字段核验状态ID,稳定基座第一闭环明细任务ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,事实域,事实类型,字段名,回接泳道,回接批次,字段事实状态,字段核验优先级,PDFOCR与高校辅证关系桶,是否有PDFOCR提示,是否有高校辅证线索,是否存在PDFOCR与高校冲突,是否需要人工直接看图,是否需要双人复核,高校源桥接桶,结构化接入候选数,私有字段复核记录证据编号,私有字段复核记录SHA256,私有页列CSV证据编号,私有页列CSV_SHA256,PDF原页记录缺口,湖北官方记录缺口,高校辅证记录缺口,冲突处理缺口,双人复核缺口,三方一致性缺口,字段确认缺口,写回评审缺口,必要缺口数,准出门禁状态,主缺口桶,准出阻断等级,字段写回评审状态,G0字段Overlay状态,下一步字段准出动作,公开安全策略
G0FIELDGATE-0137950e959579ae,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,59,G0FIELDPUB-0c38f3e3f2e5e9c5,FCG0PKGCLOSE-8dfb143e2fbdb50b,W0B0FIELDLINK-5e91ffca08d96aa7,W0B0EXEITEM-299af8abd64d55d6,FIRSTSCOPE-42d93c2821c4e249,FIRSTFACT-9860aa9fd32cd986,FIRSTFIELDSTATUS-43bbeed72297a612,FIRSTDETAIL-ab6063ed0b37268b,018-left,18,left,M-84b7a37c3bcb4125,G-df1242f8618d3971,A033,字段事实,字段事实-学费,学费,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-3d8f61acbd32ae89,d3e5dd3d3fcaaa3746601113d60f150b1f323e392f49f63c0e623c4c31039484,G0FIELD-PRIVATE-PAGE-018-left,54bb2527e1168a2b996b3103f2dc7fa770a4aabb992f653cd0142ce130e1d0aa,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-2124c6249ed25636,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,60,G0FIELDPUB-cd87b8dc79ea3a77,FCG0PKGCLOSE-fca3e48dca0759cb,W0B0FIELDLINK-fc46e5f710bd879b,W0B0EXEITEM-4ba30188292af99a,FIRSTSCOPE-93d32f9619340873,FIRSTFACT-a878e5f6d03e8d25,FIRSTFIELDSTATUS-4f51c58f35cb0bb8,FIRSTDETAIL-1ee8dfd8190933ae,226-left,226,left,M-188931cfb2409b2a,G-01338c1d774310d5,K486,字段事实,字段事实-专业计划数,专业计划数,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-c55efe19f749a881,f65351ca03ba075af9d458b4f0e19f8ea25900f908af4625eb0d0a24474141f3,G0FIELD-PRIVATE-PAGE-226-left,abc71c328166506bfac1c155960e4929199d335a5962c47fd63b7adb833ed472,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-6d7f7a0f5454edcf,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,61,G0FIELDPUB-3150c8e6d318aa34,FCG0PKGCLOSE-fca3e48dca0759cb,W0B0FIELDLINK-0c0cb4b1c68636e5,W0B0EXEITEM-4e5bc3ceb8bbaf1e,FIRSTSCOPE-7c3e11d4e7985d60,FIRSTFACT-29c95b9ee7f298f4,FIRSTFIELDSTATUS-ced15490f31b8f90,FIRSTDETAIL-1ee8dfd8190933ae,226-left,226,left,M-188931cfb2409b2a,G-01338c1d774310d5,K486,字段事实,字段事实-再选科目,再选科目,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-397e255ca7cd4622,ca7a47715a19e082cdf881068a0107a8be2cf9e5156233ed8b00318e78badb4a,G0FIELD-PRIVATE-PAGE-226-left,abc71c328166506bfac1c155960e4929199d335a5962c47fd63b7adb833ed472,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-223406268e5b682d,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,62,G0FIELDPUB-e10edbb4fe0e2f31,FCG0PKGCLOSE-fca3e48dca0759cb,W0B0FIELDLINK-86f1925d4375baf4,W0B0EXEITEM-80e25a65b26a229e,FIRSTSCOPE-3061535b96c8d94e,FIRSTFACT-be0e28a817eccbd3,FIRSTFIELDSTATUS-44d3b423cb832981,FIRSTDETAIL-1ee8dfd8190933ae,226-left,226,left,M-188931cfb2409b2a,G-01338c1d774310d5,K486,字段事实,字段事实-学费,学费,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-1c4abc30b7456821,73b8238913d47ba8cd53f53e47bd23e0fca8f84763680c4a2ccb28c8d1a0d129,G0FIELD-PRIVATE-PAGE-226-left,abc71c328166506bfac1c155960e4929199d335a5962c47fd63b7adb833ed472,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-f29250a8f2b4df73,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,63,G0FIELDPUB-57b81d8a2c0a80f6,FCG0PKGCLOSE-3e1db7002ef15d24,W0B0FIELDLINK-cca8b0b2b6dd7765,W0B0EXEITEM-3a27eb7129e8d88e,FIRSTSCOPE-238d8504b130c6eb,FIRSTFACT-595f2b9daa46bca0,FIRSTFIELDSTATUS-d83f42950798e581,FIRSTDETAIL-b5b65845644b6e4b,226-right,226,right,M-dc273ca69fa31c06,G-95aa0580598e9983,K488,字段事实,字段事实-专业计划数,专业计划数,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-0df4df56ce0c8b2c,d9ceb47b48d0d3e378d91dbe0f667b2745ccc8e72810590f973cc3b89f12899a,G0FIELD-PRIVATE-PAGE-226-right,d70d7776c065165e5a98f203bfc7a22503881667942bacd522a94737e85b50ea,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-b1fed593a378a75c,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,64,G0FIELDPUB-51e442f0e0afb958,FCG0PKGCLOSE-3e1db7002ef15d24,W0B0FIELDLINK-1ca8e099cdf1c14f,W0B0EXEITEM-91317a2a6932bd47,FIRSTSCOPE-a15b998e8c9021a3,FIRSTFACT-fe3de917e4293f03,FIRSTFIELDSTATUS-3e1ee85491725f07,FIRSTDETAIL-b5b65845644b6e4b,226-right,226,right,M-dc273ca69fa31c06,G-95aa0580598e9983,K488,字段事实,字段事实-再选科目,再选科目,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-1122e52e0f1e8909,43396a71f2745b709ef658af3d2cd9676bc967c674b7868169a43532643d639b,G0FIELD-PRIVATE-PAGE-226-right,d70d7776c065165e5a98f203bfc7a22503881667942bacd522a94737e85b50ea,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-f8fd76410bc00ee5,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,65,G0FIELDPUB-8ed81d954b717ff8,FCG0PKGCLOSE-3e1db7002ef15d24,W0B0FIELDLINK-989c5366b31b5d16,W0B0EXEITEM-530b046576ef079a,FIRSTSCOPE-804861c67436b26a,FIRSTFACT-45cdd71487f93aee,FIRSTFIELDSTATUS-739f5f40333b2b8c,FIRSTDETAIL-b5b65845644b6e4b,226-right,226,right,M-dc273ca69fa31c06,G-95aa0580598e9983,K488,字段事实,字段事实-学费,学费,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-6b4c5525477c8068,2a946868fef380144202c4dec533b6a7fa0bb8c69875b9ab14502cd91a9aa93d,G0FIELD-PRIVATE-PAGE-226-right,d70d7776c065165e5a98f203bfc7a22503881667942bacd522a94737e85b50ea,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-589e4a44123e0ec5,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,66,G0FIELDPUB-9436d637ceaccc95,FCG0PKGCLOSE-3e1db7002ef15d24,W0B0FIELDLINK-1897121847d63102,W0B0EXEITEM-0b804d73588eb684,FIRSTSCOPE-4fa126657ddae32b,FIRSTFACT-cda6bc0241d69643,FIRSTFIELDSTATUS-bdbf039132c01f3c,FIRSTDETAIL-ef35601f652ae549,226-right,226,right,M-850aa6e9b4a3be8a,G-d93dfb85c8cb1c20,K488,字段事实,字段事实-专业计划数,专业计划数,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K0-字段缺口无候选需原页重读,P0-字段无候选原页重读,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-4883d8b3ba9c59c2,599efdd3961e0af3575c4c5db1809b31a8ada28960693bf13d4a31806d94e39d,G0FIELD-PRIVATE-PAGE-226-right,d70d7776c065165e5a98f203bfc7a22503881667942bacd522a94737e85b50ea,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-1d1e37bd1c8592c7,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,67,G0FIELDPUB-18a408e02fd490e8,FCG0PKGCLOSE-3e1db7002ef15d24,W0B0FIELDLINK-f9940cf1058e7c69,W0B0EXEITEM-f9770575a2ed0a04,FIRSTSCOPE-0255ed909c4bfb29,FIRSTFACT-8f25ecd6b3796d58,FIRSTFIELDSTATUS-fff63228ebf2e6cf,FIRSTDETAIL-ef35601f652ae549,226-right,226,right,M-850aa6e9b4a3be8a,G-d93dfb85c8cb1c20,K488,字段事实,字段事实-再选科目,再选科目,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-43172c855e347f55,82a7ceac02bcb295e57147b0e87c902f711bf00cf6550e1a7569a799644de9d2,G0FIELD-PRIVATE-PAGE-226-right,d70d7776c065165e5a98f203bfc7a22503881667942bacd522a94737e85b50ea,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
G0FIELDGATE-77a92f8b47b61c7d,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-page-summary.csv,data/working/issue19-first-closure-g0-conflict-field-review-overlay-v1-summary.json,g0_conflict_field_review_overlay_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_g0_conflict_field_resolution_gate_v1,G0冲突字段事实,字段事实×准出门禁,false,false,false,false,false,false,false,false,false,68,G0FIELDPUB-85e4354206bb9d31,FCG0PKGCLOSE-3e1db7002ef15d24,W0B0FIELDLINK-9b1507a143899763,W0B0EXEITEM-3b539d60c9eb1f8d,FIRSTSCOPE-e30112d06d83695d,FIRSTFACT-2132f94928607355,FIRSTFIELDSTATUS-7ca018bd3429b71a,FIRSTDETAIL-ef35601f652ae549,226-right,226,right,M-850aa6e9b4a3be8a,G-d93dfb85c8cb1c20,K488,字段事实,字段事实-学费,学费,R2-B2冲突字段核页提示回接,BACKLINK-03-普通冲突提示回接,K2-OCR候选存在但三方核验未闭环,P3-OCR齐全字段三方闭环,R0-PDFOCR与高校辅证存在冲突,true,true,true,true,false,B2-已有高校侧结构化或diff线索，待接入到事实项,0,G0FIELD-PRIVATE-G0FIELDPRIV-44f2973d30a20cbf,7499e09735628ba49ab8bbf51a923e9b061d31ad5fe5290f49bc82bf4a386f19,G0FIELD-PRIVATE-PAGE-226-right,d70d7776c065165e5a98f203bfc7a22503881667942bacd522a94737e85b50ea,true,true,true,true,false,true,true,true,7,blocked_missing_required_field_evidence,G0-缺PDF原页记录,L0-省招办原件或湖北官方侧未闭环,blocked_until_required_evidence_closed,R0-Overlay已生成未填写,继续补齐本地未公开复核记录中的PDF原页、湖北官方侧、高校辅证、冲突处理、双人复核、三方一致性和字段确认；全部闭环后才可进入写回评审。,公开层只保存字段ID、缺口状态、计数和SHA；字段明细、OCR文本、学校专业明细和人工记录留在本地未公开复核材料。
