来源期号,来源PDF_SHA256,数据阶段,最终可用,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,来源页码,版面列,专业组标题行号,专业组标题y,OCR专业行数,再选科目OCR候选,人数OCR候选,学费OCR候选,偏好和风险标签,字段完整性标记,候选池V1命中,样本学校命中,核验状态,备注
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03308,08,A03308 中国传媒大学第08组,17,right,200,0.138081,3,不限,2,5000,,,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03309,09,A03309 中国传媒大学第09组,17,right,205,0.085756,1,不限,2；4,8000,,plan_count_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03310,10,［A03310|中国传媒大学第10组,17,right,208,0.059593,2,X；U；要求,資高；N；人数,年；学费；元）；5000；2,,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03311,11,A03311|中国传媒大学第 11组,18,left,20,0.797959,1,化学,12,2；5500,priority_2_computer,tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03312,12,A03312|中国传媒大学第12组,18,left,22,0.771802,4,化学,12,4；5500；3,priority_1_digital_media;priority_2_computer,tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03313,13,A03313中国传媒大学第 13组,18,left,27,0.707755,5,【化学,,3；5500；2,priority_1_digital_media;priority_2_computer,missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03314,14,A03314|中国传媒大学第14组,18,left,33,0.620640,1,不限,,2；85000,high_fee_or_coop;tuition_over_15000,missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A033,中国传媒大学,A03315,15,A03315 中国传媒大学第15组,18,left,35,0.594286,2,「化学,43；22,5；10万；3,high_fee_or_coop;priority_1_digital_media;priority_2_computer,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A034,中央财经大学,A03405,05,A03405 中央财经大学第05组,18,left,45,0.481105,9,不限,,4；5000；3；2；5500,,missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A034,中央财经大学,A03406,06,A03406/中央财经大学第06组,18,left,74,0.158367,1,不限,,1；5000；2,priority_2_computer,missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A034,中央财经大学,A03407,07,A03407 中央财经大学第 07 组,18,left,78,0.113372,1,「化学；化学,12,2；5500,priority_2_computer,tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A034,中央财经大学,A03408,08,A03408/中央财经大学第08组,18,left,82,0.065306,3,再选；要求,人数 学费,年；（）；6；5000；2；5500,priority_2_computer,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A034,中央财经大学,A03409,09,A03409 中央财经大学第09组,18,right,172,0.693314,1,不限,,10万；41；22,high_fee_or_coop,missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A036,对外经济贸易大学,A03609,09,A03609 对外经济贸易大学第 09组,18,right,179,0.623547,6,不限,,3；5000；2；5；4；5500,priority_2_computer,missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A036,对外经济贸易大学,A03610,10,A03610对外经济贸易大学第 10组,18,right,203,0.354651,1,,,5500,priority_2_computer,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A036,对外经济贸易大学,A03611,11,A03611 对外经济贸易大学第 11组,18,right,207,0.255814,1,,,10万,high_fee_or_coop,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A036,对外经济贸易大学,A03612,12,A03612 对外经济贸易大学第 12组,18,right,210,0.219477,1,,,待定,high_fee_or_coop;priority_2_computer;tuition_over_15000,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A036,对外经济贸易大学,A03613,13,A03613 对外经济贸易大学第 13 组,18,right,214,0.152616,1,不限,,5000,special_plan_or_direction,missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A043,北京体育大学,A04306,06,A04306 北京体育大学第06组,18,right,217,0.103198,1,,,1；6000；4,body_or_exam_limit,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A043,北京体育大学,A04307,07,A04307 北京体育大学第 07组,18,right,219,0.068163,2,不限；科目；要求,人数；2,年；学费；优）；6000；5000,,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A043,北京体育大学,A04308,08,A04308/北京体育大学第08 组,19,left,10,0.793496,2,不限,1,5000,body_or_exam_limit,,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A043,北京体育大学,A04309,09,A04309/北京体育大学第09组,19,left,20,0.694715,1,,,,body_or_exam_limit;priority_2_computer,missing_subject_candidate;missing_plan_count_candidate;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A043,北京体育大学,A04310,10,A04310/北京体育大学第10组,19,left,26,0.638081,1,,,,body_or_exam_limit,missing_subject_candidate;missing_plan_count_candidate;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A043,北京体育大学,A04311,11,A04311北京体育大学第11组,19,left,28,0.601626,2,,,,high_fee_or_coop,missing_subject_candidate;missing_plan_count_candidate;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A047,中央美术学院,A04704,04,A04704|中央美术学院第04 组,19,left,51,0.449128,2,,,,high_fee_or_coop,missing_subject_candidate;missing_plan_count_candidate;missing_tuition_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A052,中央民族大学,A05207,07,A05207中央民族大学第07组,19,left,55,0.376423,6,,3；2；62,5000；6000,language_or_single_subject,missing_subject_candidate;plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A052,中央民族大学,A05208,08,A05208 中央民族大学第08组,19,left,66,0.216570,8,化学；再选；料三；要求,6；11；12；招生计划；X；人数；8；7,5300；N；学费,priority_2_computer,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A052,中央民族大学,A05209,09,［AO5209 中央民族大学第09组,19,right,115,0.773171,1,,8,80000,high_fee_or_coop;tuition_over_15000,missing_subject_candidate;tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A052,中央民族大学,A05210,10,［AO5210|中央民族大学第10组,19,right,118,0.738211,1,化学；不限,8,70000,high_fee_or_coop;priority_2_computer;tuition_over_15000,tuition_over_15000,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A052,中央民族大学,A05211,11,［AO5211中央民族大学第 11组,19,right,122,0.702033,1,,8,4800,special_plan_or_direction,missing_subject_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A053,中国政法大学,A05308,08,A05308/中国政法大学第08组,19,right,128,0.633721,8,,,5000,,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A053,中国政法大学,A05309,09,A05309中国政法大学第09组,19,right,148,0.395349,1,,,5000,,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A053,中国政法大学,A05310,10,［A05310/中国政法大学第10组,19,right,152,0.348780,1,,,10万,high_fee_or_coop,missing_subject_candidate;missing_plan_count_candidate;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A054,华北电力大学（北京）,A05402,02,A05402|华北电力大学（北京）第02组,19,right,155,0.300813,5,,,5000,,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A054,华北电力大学（北京）,A05403,03,A05403 华北电力大学（北京）第03组,19,right,162,0.202033,1,,,5500,,missing_subject_candidate;missing_plan_count_candidate,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A054,华北电力大学（北京）,A05404,04,A05404 华北电力大学（北京）第04组,19,right,165,0.167073,10,X；𠰠洗；科目；要求,2；資亮；部考；N；人数；30,5500；年；学費；元）；3,priority_2_computer,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A054,华北电力大学（北京）,A05405,05,A05405|华北电力大学（北京）第05组,20,left,20,0.738367,9,化学；「化学,63,5500；2；5；4；3；5000,,tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A055,南开大学,A05504,04,AO5504/南开大学第04组,20,left,35,0.504360,8,科目；要求；「化学,23；再选；人数；114；109,4；6200；3；5；6；9；7；5200；学贤；（元）,priority_2_computer;rejected_medical,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A056,天津大学,A05602,02,A05602天津大学第 02组,20,right,141,0.786337,8,再选；科日；耍求,人数；5,19；5800；13；14；12；10；9；11；11|待定；学炎；优）,body_or_exam_limit;priority_2_computer;rejected_medical,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,full_ocr_draft,false,A056,天津大学,A05603,03,A05603/天津大学第03组,21,left,6,0.819767,1,化学；不限,175；13,12万,body_or_exam_limit;high_fee_or_coop;rejected_medical,plan_count_not_plain_number;tuition_not_plain_number,否,否,needs_manual_pdf_review,第19期全量OCR自动切组初稿；必须回看原PDF页确认。
