官方不可得抽样门禁ID,来源类型,来源账本ID,来源逐专业证据路由ID,来源高校侧辅证刷新账本,来源湖北官方活体复查,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,是否允许作为志愿推荐依据,是否允许生成学校专业建议,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许写回字段事实,院校代码,院校名称OCR,专业行ID,专业组出现ID,院校专业组代码OCR规范化,页码版面键,来源文件类型集合,官网辅证自动动作,风险等级,抽样分层,抽样策略,是否纳入抽样或100%核验,样本选择原因,样本最低明细数,涉及招生明细数,必核字段,字段差异标记,升级触发器,升级范围,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方一致性状态,字段事实写回状态,当前用途边界,下一步
SAMPLINGGATE-e3799f4e745090d4,P3低风险抽检专业明细,,MAJOREVIDROUTE-2d2d292aabfec255,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F203,河北金融学院,M-805116f5ee5235e4,G-65fb2e47bd763197,F20303,103-right,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-7a6d0435a1586199,P3低风险抽检专业明细,,MAJOREVIDROUTE-30a8c0a56ee89609,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F292,山西大学,M-6fc6327403dfcbff,G-1084947a2a6534cb,F29203,105-right,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-e97c25778b559ae5,P3低风险抽检专业明细,,MAJOREVIDROUTE-2fc8ab951715e37b,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F294,中北大学,M-2274ba24e6a68aa1,G-c0f8ef9a1af44965,F29402,106-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-a30e2f3543e65636,P3低风险抽检专业明细,,MAJOREVIDROUTE-a0d7b65b9adb90be,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F295,太原理工大学,M-a2be3791bc6f4283,G-53c1631f91d20a98,F29509,107-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-df832491aedac7b1,P3低风险抽检专业明细,,MAJOREVIDROUTE-2cef7e43af265f6f,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F298,长治医学院,M-3a1e1fd2ee9f7688,G-f3f0662b588e660b,F29802,108-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-e99901d7b1acafc2,P3低风险抽检专业明细,,MAJOREVIDROUTE-d98fbb5d7b20c31f,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F309,太原学院,M-a27326c16495e49a,G-4d0bc0690f5efbd5,F30905,109-right,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-15cac42106e7bdce,P3低风险抽检专业明细,,MAJOREVIDROUTE-ef87800c3ec43291,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F312,山西传媒学院,M-d26433f6f3ddec2c,G-085a3d6168342dd8,F31202,110-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-9d5f5880e130340f,P3低风险抽检专业明细,,MAJOREVIDROUTE-28f8cc9dfc4391bd,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F385,内蒙古科技大学,M-ac2fdd3013933f14,G-d7882ba76c005589,F38513,111-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-8a19941112aaa950,P3低风险抽检专业明细,,MAJOREVIDROUTE-d875e0e2117bfd6d,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F390,内蒙古民族大学,M-9b84befbc40b7f73,G-f2975cf9ea67a63f,F39003,112-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-d741b1f10a3e8c53,P3低风险抽检专业明细,,MAJOREVIDROUTE-bc6b3232e1e3eb65,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F466,辽宁科技大学,M-70fc876f5dce0928,G-a705ae19a9cadf5b,F46601,113-right,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-2c139e7a7f314024,P3低风险抽检专业明细,,MAJOREVIDROUTE-9806f3a1a4d6853a,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F470,大连交通大学,M-71d0f77ee710be72,G-74b035c4fe42789a,F47006,114-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-c85741da99621560,P3低风险抽检专业明细,,MAJOREVIDROUTE-e73481f647fff6c1,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F492,大连大学,M-ab67cda15016f528,G-14ab562512a23b1e,F49203,116-right,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-f62d05b367282c99,P3低风险抽检专业明细,,MAJOREVIDROUTE-a388f72e14a16b12,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F495,沈阳工程学院,M-fa3de987359db8b4,G-9140bc886e736766,F49501,117-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-dca3eb0b13cbca6c,P3低风险抽检专业明细,,MAJOREVIDROUTE-af5a3e971f7522ba,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F579,延边大学,M-2369a1df4970e205,G-04ce9a4fab265d0f,F57902,118-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-e69a58ea46208b54,P3低风险抽检专业明细,,MAJOREVIDROUTE-f823e2ac39d0a23b,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F585,吉林农业大学,M-538aa164cb466918,G-d2676ed53a70b479,F58503,120-right,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-3b6dbea9febc0f67,P3低风险抽检专业明细,,MAJOREVIDROUTE-dc97905151364779,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F587,北华大学,M-d3cd76ac35dbb019,G-14d110a481b88acb,F58704,121-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-262a3718b485b012,P3低风险抽检专业明细,,MAJOREVIDROUTE-d15a579c22baa765,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F597,长春工程学院,M-f3ceb04b92ed1b45,G-ddfc34f817846507,F59702,122-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-98d8970525e9c6ba,P3低风险抽检专业明细,,MAJOREVIDROUTE-40e6d6ff0dbabef5,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F683,黑龙江大学,M-32b720abae568147,G-69aca65bec73a4b9,F68311,124-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-de7fd679733bc824,P3低风险抽检专业明细,,MAJOREVIDROUTE-a44463db0ad598fa,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F688,黑龙江八一农垦大学,M-c72b1599adbdd657,G-20af37b35ff645f4,F68801,125-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-ed667571ea5566e8,P3低风险抽检专业明细,,MAJOREVIDROUTE-bd00d3e6757077a5,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F693,哈尔滨师范大学,M-8c71563355384940,G-e2a24d2d6ccc01fd,F69316,126-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
SAMPLINGGATE-6659b7715e6711dc,P3低风险抽检专业明细,,MAJOREVIDROUTE-206c7fc78278a96d,,data/working/issue19-official-public-entry-live-recheck.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_official_unavailable_sampling_gates,高校侧任务或低风险抽检专业明细,高校×动作 或 逐专业抽检样本,false,false,false,false,false,false,false,F704,黑龙江工程学院,M-86253122af767501,G-52ce5085a5a08f9a,F70402,127-left,,P3-低风险抽检但非最终,R0-observe,P3-低风险抽检池,10%且不少于25条逐专业明细分层抽检,true,从184条P3低风险池按页码、学校、历史稳定性和调剂影响分层抽取；通过也只允许作为机器筛选线索。,1,1,专业名；专业计划数；学费；再选科目；备注/限定词,,仅OCR或单源线索；低风险抽检失败,抽检失败则同页列100%；同一学校出现2个失败则同校100%；同一专业组失败则整组100%,has_page_hash_pending_manual_pdf_review,pending_hubei_official_plan_review,not_yet_school_source_searched_in_full_workbench,pending_pdf_hubei_school_consistency_review,blocked_until_pdf_hubei_official_review,低风险样本只用于校验底座稳定性；不能作为志愿推荐依据。,只做分层抽检；一旦进入候选讨论、发现字段异常或同组含硬风险，立即升级。
