页列底座核页进度公开账本ID,来源页列底座批次执行包表,来源页列底座核验批次表,来源私有批次任务CSV,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内专业行数,包内字段任务数,字段Q0无候选阻断任务数,字段Q1有候选待人工核验任务数,字段Q2待三方闭环任务数,结构风险事件数,官方查询键碰撞行数,教育部未匹配校名专业行数,官网辅证线索行数,官网计划数冲突行数,OCR行数,OCR低置信度行数,私有页图证据编号,私有页图SHA256,私有批次审阅HTML证据编号,私有批次审阅HTML_SHA256,私有批次审阅任务CSV_SHA256,私有任务CSV_SHA256匹配状态,PDF原页核页记录状态,湖北官方核验记录状态,结构和官方消歧记录状态,高校辅证记录状态,高校辅证是否需要记录,一审记录状态,二审记录状态,双人复核记录状态,私有记录必填项数,私有记录已填项数,私有记录未填项数,私有记录填写进度,页列私有记录进度桶,页列私有记录进度状态,PDF原页核页是否完成,湖北官方核验是否完成,结构和官方消歧是否完成,高校辅证是否完成,页列是否满足升级条件,字段事实写回状态,公开安全策略,下一步
PSFOUNDATIONPROG-cdadd428459e2864,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,13,63,PSFOUNDATIONBATCHROW-bf5b3d49456e912e,234,right,234-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,32,96,12,84,0,1,0,0,0,0,126,66,page-234,8d4348e070db976490e1e29b9139628c3f4138f814d455415085ec87306d4e78,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-7c848717d9229c16,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,14,64,PSFOUNDATIONBATCHROW-383a91fbc1d055b0,156,right,156-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,29,87,42,45,0,6,0,0,0,0,139,71,page-156,eb7c43fe869cd05e12f8b293abef9c3562f47f975e17342b8027f48e6512f96e,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-639085465d7440c7,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,15,65,PSFOUNDATIONBATCHROW-9385a648d472d5b1,200,left,200-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,40,120,21,99,0,2,0,0,0,0,156,81,page-200,392f83c5cf8acbc8af4c223a862cadcd67c3e2f11a253c9148130af25098468e,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-9951070167c90b27,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,16,66,PSFOUNDATIONBATCHROW-5d58dd810e755e67,187,left,187-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,27,81,12,51,18,2,0,0,0,0,154,91,page-187,f43ed7a2639a2f26d7292eac69b6c0ef87df5c4019514915de2e721fcd6e420f,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-6c142acd2ca234a5,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,17,67,PSFOUNDATIONBATCHROW-0ff2f27a9014701e,237,left,237-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,42,126,3,105,18,0,0,7,0,0,151,62,page-237,0539ab55154aa4ab8e24431569fad911cbb77c2c1ef6ded0bfe2bee086890ec4,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-75063c022ee3830d,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,18,68,PSFOUNDATIONBATCHROW-2f48162a2d2289df,127,left,127-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,33,99,3,69,27,0,0,0,0,0,160,83,page-127,6007f2c18bbd61feef217d03f7338be0c870d6d39a657cbbaa4c4f02031a7b86,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-55cfeafb952aa255,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,19,69,PSFOUNDATIONBATCHROW-eea2f7ab0244c35a,182,right,182-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,41,123,99,18,6,66,0,0,0,0,130,70,page-182,f3eab65ffcede47b5e9392937d5f2546b5b1bad959afb7e120ffbc8691d27012,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-b25e0a55f23f56b9,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,20,70,PSFOUNDATIONBATCHROW-f3831d4329b5f3aa,154,left,154-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,32,96,54,33,9,34,0,0,0,0,147,70,page-154,748b17677b6c3966cf857eed57ec575bf3e1a2d2e9641743532f208e8b501475,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-18b66d3eceed09f5,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,21,71,PSFOUNDATIONBATCHROW-429f7d92c6aa7184,174,left,174-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,32,96,27,48,21,0,0,0,0,0,158,81,page-174,17520511f5ffb2dce36ce538db70504ea2b75c7634ed708d39635a8ad9d7b6f3,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,false,S0-未记录,S0-未记录,D0-未记录,3,0,3,0/3,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-ea50c28b710d16a0,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,22,72,PSFOUNDATIONBATCHROW-86cc01db3bc7fde8,78,left,078-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,42,126,21,90,15,0,0,0,21,0,176,75,page-078,5e03a3236a2cb8e8355d8504e3a591b6ad7ad86b6c43b19adaf5e4ff958e566f,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,true,S0-未记录,S0-未记录,D0-未记录,4,0,4,0/4,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
PSFOUNDATIONPROG-d58c134a34bec18f,data/working/issue19-page-side-foundation-batch-execution-packets.csv,data/working/issue19-page-side-foundation-verification-batches.csv,private_batch_task_csv_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_review_progress_public_ledger,PDF页码×版面列,PDF页码×版面列×私有核页记录进度,false,false,false,false,false,false,3,PSFOUNDATIONBATCH-624cbb5690223e09,第03批-页列底座核验,23,73,PSFOUNDATIONBATCHROW-bd978b7143af53c1,235,right,235-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,39,117,9,93,15,3,0,0,3,0,145,67,page-235,35dde950859ace5ee66fbede63cc6db980e73af80cc874be0e78cee08b6dafc0,ps-foundation-batch-03-html,1a74483feb67360531472a15178183a85da62a824ca6d626741d9cb0add4fce4,b9bb1c5b0786649fc5db7e8b11f1335201739a8bdc00399c5fc598fd5d4ee8af,matched_execution_packet_sha,S0-未记录,S0-未记录,S0-未记录,S0-未记录,true,S0-未记录,S0-未记录,D0-未记录,4,0,4,0/4,R0-未开始私有核页记录,pending_private_review_records,false,false,false,false,false,blocked_until_private_records_and_fact_review_closed,公开账本只保存页列状态、计数、证据编号和SHA；不公开识别行内容、页图路径、学校专业明细、字段值、核页记录内容或补充记录内容。,在本地私有任务CSV/HTML中补 PDF 原页、湖北官方、结构消歧和必要高校辅证记录；公开账本只同步填写状态，不自动认定字段事实。
