页列底座字段线索公开审计ID,来源页列底座公开核页进度账本,来源字段事实核验任务队列,来源私有字段线索模板,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,机器是否允许自动写回主表,机器是否允许自动标记核验完成,是否允许作为志愿推荐依据,是否允许生成学校专业建议,批次总序,批次ID,批次名称,批内页列序号,页列全局风险总序,页列底座核验批次行ID,页列底座核页进度公开账本ID,来源页码,版面列,页码版面键,综合风险优先级桶,页列首要核验动作,包内专业行数,包内字段任务数,字段任务回链数,字段任务缺失数,专业行覆盖数,字段名任务分布,字段核验优先级分布,字段事实状态分布,字段事实阻断等级分布,字段线索状态分布,三字段OCR完整状态分布,字段线索非空任务数,字段线索缺失任务数,字段线索多值或冲突任务数,字段PDF待核任务数,湖北官方待核任务数,高校官网线索任务数,私有字段线索模板批次证据编号,私有字段线索模板CSV_SHA256,私有字段线索模板页列记录数,私有字段线索模板批次记录数,私有字段线索材料状态,PDF原页人工确认完成字段数,湖北官方字段完成字段数,高校辅证字段完成字段数,三方一致性可评估字段数,字段事实写回复查可进入字段数,页列是否满足字段复查条件,字段事实写回状态,公开安全策略,下一步
PSFIELDCLUE-fe0b9ae907821fe7,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,14,139,PSFOUNDATIONBATCHROW-0a2110500a17e123,PSFOUNDATIONPROG-fe0b9ae907821fe7,194,right,194-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,30,90,90,0,30,专业计划数:30；再选科目:30；学费:30,P0:60；P1:3；P3:27,K0:60；K1:3；K2:27,Q0:81；Q1:9,C0-无单独线索状态:27；C1-缺线索:60；C2-冲突或疑似线索:3,T2-缺2项:90,30,60,3,90,90,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,90,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-6aa60b18f9219b04,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,15,140,PSFOUNDATIONBATCHROW-3948c0c8325f6b87,PSFOUNDATIONPROG-6aa60b18f9219b04,153,right,153-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,29,87,87,0,29,专业计划数:29；再选科目:29；学费:29,P0:24；P1:7；P3:56,K0:24；K1:7；K2:56,Q0:63；Q1:21；Q2:3,C0-无单独线索状态:56；C1-缺线索:24；C4-组级线索:7,T0-三字段线索齐全:3；T1-缺1项:75；T2-缺2项:9,63,24,0,87,87,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,87,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-988459d772bf1e41,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,16,141,PSFOUNDATIONBATCHROW-b783f80fd63cd0a4,PSFOUNDATIONPROG-988459d772bf1e41,225,left,225-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,35,105,105,0,35,专业计划数:35；再选科目:35；学费:35,P0:29；P1:18；P3:58,K0:29；K1:18；K2:58,Q0:45；Q1:54；Q2:6,C0-无单独线索状态:58；C1-缺线索:29；C4-组级线索:17；C9-其他线索状态:1,T0-三字段线索齐全:6；T1-缺1项:57；T2-缺2项:42,76,29,0,105,105,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,105,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-d8b9ed05c0e0e513,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,17,142,PSFOUNDATIONBATCHROW-2906676e822f091d,PSFOUNDATIONPROG-d8b9ed05c0e0e513,122,left,122-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,34,102,102,0,34,专业计划数:34；再选科目:34；学费:34,P0:28；P1:19；P3:55,K0:28；K1:19；K2:55,Q0:39；Q1:57；Q2:6,C0-无单独线索状态:55；C1-缺线索:28；C4-组级线索:19,T0-三字段线索齐全:6；T1-缺1项:57；T2-缺2项:33；T3-缺3项:6,74,28,0,102,102,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,102,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-16159997703984f2,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,18,143,PSFOUNDATIONBATCHROW-a57947503eb564e9,PSFOUNDATIONPROG-16159997703984f2,121,left,121-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,28,84,84,0,28,专业计划数:28；再选科目:28；学费:28,P0:13；P1:12；P3:59,K0:13；K1:12；K2:59,Q0:33；Q1:36；Q2:15,C0-无单独线索状态:59；C1-缺线索:13；C2-冲突或疑似线索:3；C4-组级线索:9,T0-三字段线索齐全:15；T1-缺1项:63；T2-缺2项:6,71,13,3,84,84,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,84,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-a654115dcddff4a4,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,19,144,PSFOUNDATIONBATCHROW-d6d243e43c86988d,PSFOUNDATIONPROG-a654115dcddff4a4,59,left,059-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,32,96,96,0,32,专业计划数:32；再选科目:32；学费:32,P0:22；P1:19；P3:55,K0:22；K1:19；K2:55,Q0:30；Q1:57；Q2:9,C0-无单独线索状态:55；C1-缺线索:22；C4-组级线索:19,T0-三字段线索齐全:9；T1-缺1项:51；T2-缺2项:36,74,22,0,96,96,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,96,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-b7d806a528cf27d6,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,20,145,PSFOUNDATIONBATCHROW-b09a4b1fa0c029fc,PSFOUNDATIONPROG-b7d806a528cf27d6,169,right,169-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,45,135,135,0,45,专业计划数:45；再选科目:45；学费:45,P0:25；P1:34；P3:76,K0:25；K1:34；K2:76,Q0:27；Q1:102；Q2:6,C0-无单独线索状态:76；C1-缺线索:25；C4-组级线索:34,T0-三字段线索齐全:6；T1-缺1项:84；T2-缺2项:42；T3-缺3项:3,110,25,0,135,135,105,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,135,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-6f4be941b56fdcb6,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,21,146,PSFOUNDATIONBATCHROW-c34055e65fd9c288,PSFOUNDATIONPROG-6f4be941b56fdcb6,119,right,119-right,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,30,90,90,0,30,专业计划数:30；再选科目:30；学费:30,P0:8；P1:20；P3:62,K0:8；K1:20；K2:62,Q0:12；Q1:60；Q2:18,C0-无单独线索状态:62；C1-缺线索:8；C4-组级线索:20,T0-三字段线索齐全:18；T1-缺1项:60；T2-缺2项:12,82,8,0,90,90,24,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,90,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-d46431ee64fe7dcd,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,22,147,PSFOUNDATIONBATCHROW-83761849f360d7a4,PSFOUNDATIONPROG-d46431ee64fe7dcd,199,left,199-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,42,126,126,0,42,专业计划数:42；再选科目:42；学费:42,P0:53；P1:52；P3:21,K0:53；K1:52；K2:21,Q0:12；Q1:114,C0-无单独线索状态:21；C1-缺线索:53；C2-冲突或疑似线索:25；C3-高校辅证线索:6；C4-组级线索:21,T1-缺1项:21；T2-缺2项:105,73,53,25,126,126,36,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,126,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-f4cb14f11d99ec53,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,23,148,PSFOUNDATIONBATCHROW-a39df23931414f2c,PSFOUNDATIONPROG-f4cb14f11d99ec53,95,left,095-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,43,129,129,0,43,专业计划数:43；再选科目:43；学费:43,P0:28；P1:59；P3:42,K0:28；K1:59；K2:42,Q0:9；Q1:114；Q2:6,C0-无单独线索状态:42；C1-缺线索:28；C2-冲突或疑似线索:26；C4-组级线索:33,T0-三字段线索齐全:6；T1-缺1项:63；T2-缺2项:60,101,28,26,129,129,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,129,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-57644326e5d25736,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,24,149,PSFOUNDATIONBATCHROW-3e0d8551228b03a5,PSFOUNDATIONPROG-57644326e5d25736,42,left,042-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,38,114,114,0,38,专业计划数:38；再选科目:38；学费:38,P0:11；P1:33；P3:70,K0:11；K1:33；K2:70,Q0:6；Q1:99；Q2:9,C0-无单独线索状态:70；C1-缺线索:11；C4-组级线索:33,T0-三字段线索齐全:9；T1-缺1项:78；T2-缺2项:27,103,11,0,114,114,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,114,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
PSFIELDCLUE-0763554f5fca0a94,data/working/issue19-page-side-foundation-review-progress-public-ledger.csv,data/working/issue19-field-fact-verification-tasks.csv,private_field_clue_templates_not_public,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_page_side_foundation_field_clue_public_audit,PDF页码×版面列,PDF页码×版面列×字段线索状态审计,false,false,false,false,false,false,6,PSFOUNDATIONBATCH-7d5be7027274369a,第06批-页列底座核验,25,150,PSFOUNDATIONBATCHROW-f2d82c3578887928,PSFOUNDATIONPROG-0763554f5fca0a94,76,left,076-left,Z0-结构源证据或官方消歧阻断页列先核,先核结构边界、源证据和官方查询键消歧，再处理字段读数。,41,123,123,0,41,专业计划数:41；再选科目:41；学费:41,P0:5；P1:34；P3:84,K0:5；K1:34；K2:84,Q1:102；Q2:21,C0-无单独线索状态:84；C1-缺线索:5；C4-组级线索:34,T0-三字段线索齐全:21；T1-缺1项:87；T2-缺2项:15,118,5,0,123,123,0,ps-field-clue-batch-06-csv,4eb45c0f61c5503182bc1511b76a9c1660735dc8ede2960353bf8e38c79be6b4,123,2676,private_field_clue_template_generated,0,0,0,0,0,false,blocked_until_pdf_hubei_and_required_school_evidence_closed,公开表只保存页列字段任务计数、状态分布、证据编号和SHA；不公开具体读数、识别行内容、页图路径、学校专业明细或人工填写内容。,在本地私有字段线索模板中核 PDF 原页和湖北官方侧；所有线索都保持待人工核验，不自动写回字段事实。
