未匹配校名解析ID,来源教育部学校属性逐专业核验表,来源教育部未匹配学校支持清单,来源三年投档线索旁挂表,来源期号,来源PDF_SHA256,数据阶段,主表粒度,最终可用,可进入下一阶段,专业行ID,专业组出现ID,院校代码,院校名称OCR,院校专业组代码OCR规范化,来源页码,版面列,专业组内专业序号,专业代号OCR,专业名称及备注短摘,涉及同校名专业明细数,涉及同校名专业组数,同校名来源页码集合,原未匹配疑似风险类型,历史同代码校名候选,历史候选命中年份,教育部相似校名候选,最高教育部相似度,OCR规则修正候选,候选综合等级,机器能否自动替换校名,不得进入原因,下一步核验动作
UNMATCHEDSCHOOL-a948800b6ea4dc88,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-60da9eec3526019a,G-91113f93b9b0ad79,H619,玫北医学院,H61901,177,right,2,02,康复治疗学（办学地点：红旗校区）,3,2,177,特殊院校或校名OCR待核,新乡医学院三全学院；豫北医学院,2023；2024；2025,豫北医学院:1.00；川北医学院:0.80；湖北医药学院:0.73,1.00,豫北医学院,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-dd65977d59448711,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-081251095abf6b90,G-f8437936065eae8e,H619,玫北医学院,H61902,177,right,1,03,临床医学（办学地点：平原校区：学制：GAKA院校专业组及专业代号五年）H621 郑州工商学院（民办）（河南）,3,2,177,特殊院校或校名OCR待核,新乡医学院三全学院；豫北医学院,2024；2025,豫北医学院:1.00；川北医学院:0.80；湖北医药学院:0.73,1.00,豫北医学院,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-c51b1a1a464b3407,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-60eb15552e8210e2,G-170fade25325883a,H668,湖南理工大学,H66802,181,left,1,02,数学与应用数学（师范类）,6,1,181,特殊院校或校名OCR待核,湖南理工学院,2024；2025,华南理工大学:0.91；南京理工大学:0.91；河南理工大学:0.91；上海理工大学:0.73；东华理工大学:0.73,0.91,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-0d4b3bbbd95c2160,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-e5e130beeda65a7a,G-170fade25325883a,H668,湖南理工大学,H66802,181,left,2,03,物理学（师范类）,6,1,181,特殊院校或校名OCR待核,湖南理工学院,2024；2025,华南理工大学:0.91；南京理工大学:0.91；河南理工大学:0.91；上海理工大学:0.73；东华理工大学:0.73,0.91,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-a5b636425baec1b8,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-756133b81410d08f,G-170fade25325883a,H668,湖南理工大学,H66802,181,left,3,04,微电子科学与工程,6,1,181,特殊院校或校名OCR待核,湖南理工学院,2024；2025,华南理工大学:0.91；南京理工大学:0.91；河南理工大学:0.91；上海理工大学:0.73；东华理工大学:0.73,0.91,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-956886b08f20679b,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-023e2cddb55efac9,G-170fade25325883a,H668,湖南理工大学,H66802,181,left,4,05,化学（师范类）,6,1,181,特殊院校或校名OCR待核,湖南理工学院,2024；2025,华南理工大学:0.91；南京理工大学:0.91；河南理工大学:0.91；上海理工大学:0.73；东华理工大学:0.73,0.91,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-ac025c8c878d0923,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-e39be812332f90ca,G-170fade25325883a,H668,湖南理工大学,H66802,181,left,5,06,化学工程与工艺,6,1,181,特殊院校或校名OCR待核,湖南理工学院,2024；2025,华南理工大学:0.91；南京理工大学:0.91；河南理工大学:0.91；上海理工大学:0.73；东华理工大学:0.73,0.91,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-b6db26801bd764f9,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-4d228b5e00536d84,G-170fade25325883a,H668,湖南理工大学,H66802,181,left,6,07,机械设计制造及其自动化H669 湘南学院（公办）（湖南）,6,1,181,特殊院校或校名OCR待核,湖南理工学院,2024；2025,华南理工大学:0.91；南京理工大学:0.91；河南理工大学:0.91；上海理工大学:0.73；东华理工大学:0.73,0.91,,R2-有历史同代码校名候选，需核2026是否更名或组号沿用,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-736aa84107bc1f60,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-cfb63e52cff866d3,G-c96c86e225d2137b,H682,湖南財政经济学院,H68202,183,right,1,1,会计学,24,2,183,特殊院校或校名OCR待核,湖南财政经济学院,2024；2025,湖南财政经济学院:0.93,0.93,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-34906fac4dec191d,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-1e237b314e6f8c86,G-c96c86e225d2137b,H682,湖南財政经济学院,H68202,183,right,2,12,财务管理,24,2,183,特殊院校或校名OCR待核,湖南财政经济学院,2024；2025,湖南财政经济学院:0.93,0.93,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-0761d8c05e91c313,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-c73ffb81227b0cfd,G-c96c86e225d2137b,H682,湖南財政经济学院,H68202,183,right,3,13,审计学,24,2,183,特殊院校或校名OCR待核,湖南财政经济学院,2024；2025,湖南财政经济学院:0.93,0.93,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-df5f9500479ace38,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-81d99fa42e199778,G-c96c86e225d2137b,H682,湖南財政经济学院,H68202,183,right,4,14,财政学,24,2,183,特殊院校或校名OCR待核,湖南财政经济学院,2024；2025,湖南财政经济学院:0.93,0.93,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-e850615b0e9ac8db,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-1b2e3fe80ea3b186,G-c96c86e225d2137b,H682,湖南財政经济学院,H68202,183,right,5,15,金融学,24,2,183,特殊院校或校名OCR待核,湖南财政经济学院,2024；2025,湖南财政经济学院:0.93,0.93,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-4fba3aefb5c57aee,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-afeb542b926dd340,G-c96c86e225d2137b,H682,湖南財政经济学院,H68202,183,right,6,16,国际经济与贸易,24,2,183,特殊院校或校名OCR待核,湖南财政经济学院,2024；2025,湖南财政经济学院:0.93,0.93,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
UNMATCHEDSCHOOL-c438f43156f9af06,data/working/issue19-moe-school-attribute-major-detail.csv,data/working/issue19-moe-school-attribute-unmatched-schools.csv,data/working/issue19-major-line-historical-toudang-sidecar.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_moe_unmatched_school_resolution_major_detail,逐专业招生明细,false,false,M-07c9e9eca6ad2fae,G-c96c86e225d2137b,H682,湖南財政经济学院,H68202,183,right,7,17,经济学,24,2,183,特殊院校或校名OCR待核,湖南财政经济学院,2024；2025,湖南财政经济学院:0.93,0.93,,R2-历史同代码候选与教育部相似候选交叉命中,false,教育部名单未匹配；历史同代码和相似校名只能作为核名线索，不能自动替换2026招生计划校名,回看PDF原页校名，并用湖北官方系统、学校官网或招生章程确认学校全称、性质、校区和2026招生计划口径
