高校源缺口优先级ID,来源高校源最新证据对齐账本,来源高校官网辅证状态快照,来源高校官网辅证自动执行批次,来源C4C6结构化候选diff账本,来源C4C6补源尝试账本,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,缺口优先级序号,高校源最新对齐ID,高校官网辅证状态快照ID,高校官网辅证自动执行批次ID,院校代码,任务学校键SHA16,原自动执行泳道,原结构化输出状态桶,原候选diff状态桶,原补源状态桶,最新高校侧证据层级,相对原自动账本推进状态,缺口主类,缺口子类,执行优先级,执行优先级分,自动推进泳道,人工核验泳道,是否需要自动补结构化,是否需要继续补源,是否需要回PDF原页,是否需要湖北官方侧核验,是否只核章程规则,是否已有可用于提示的高校侧线索,涉及招生明细数,涉及专业组数,next20任务数,C4C6结构化diff包数,C4C6可生成候选diff明细数,C4C6计划数冲突候选数,C4C6官网可补OCR计划数候选数,C4C6补源尝试记录数,最新公开证据集合SHA16,缺口原因桶,最小自动动作,最小人工动作,完成条件,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网源状态,字段事实写回状态,公开安全策略
SCHOOLGAP-8a610c296d93b7ba,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,67,SOURCESYNC-74e35d994c898d67,SCHOOLSRCSTATUS-f3adf702904bd0fc,SCHOOLSRCEXEC-ccf21a0e32797e67,C108,16e77687b826c0b2,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,7,1,2,1,41,1,0,0,238a189c24c4f26a,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-5db69e8abfbac008,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,68,SOURCESYNC-b008bb836cff47f7,SCHOOLSRCSTATUS-1785bc4137affc53,SCHOOLSRCEXEC-e38acf3514f49875,K753,02dc66c068581220,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,6,1,1,1,13,2,3,0,d4647ba2e86db6e0,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-63f83c1550d95abd,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,69,SOURCESYNC-e0c6a9379f395281,SCHOOLSRCSTATUS-4f4a2b1add32aa2e,SCHOOLSRCEXEC-fb49df1cf778ca73,H002,36e82b05924edd7d,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,5,1,0,1,3,1,0,0,025b255bdc06dab8,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-aca10e651385161d,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,70,SOURCESYNC-ee678b311d6a829e,SCHOOLSRCSTATUS-56bfcb26fd328eb7,SCHOOLSRCEXEC-bd2e0ee2f8a8e674,H450,b59f8ecc8ee44ec0,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,4,1,2,1,8,2,1,0,880daf4540a572fb,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-b93d8cf762434dcf,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,71,SOURCESYNC-5cb262c82929a178,SCHOOLSRCSTATUS-2c38b5c5a3436c3a,SCHOOLSRCEXEC-60d696f22f156c55,A197,d90b0d6df8413316,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,3,1,1,1,26,4,3,0,2a20103ebd03463d,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-c26ad07f3c41c5d3,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,72,SOURCESYNC-7a07237e62a78c8f,SCHOOLSRCSTATUS-d760ce930587b89d,SCHOOLSRCEXEC-6fd824f88d437a2b,A135,9f2dd8900e47f3a1,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,2,1,0,1,10,0,7,0,56a73fe94c5eb95a,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-46ae6baf310bef52,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,73,SOURCESYNC-7bf5f6ce3d4df85d,SCHOOLSRCSTATUS-56c7356dffbcb6a8,SCHOOLSRCEXEC-413c1b27adb1c355,F902,142d810a98b26c68,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,2,1,1,1,2,1,1,0,0ea58c7176b523bf,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-56f8d6e2dba1d253,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,74,SOURCESYNC-d8c95070558baa33,SCHOOLSRCSTATUS-834654396e0a9a7e,SCHOOLSRCEXEC-e1773a26a34fb362,H945,97dd7e043d98fd8e,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S2-已有可复用高校官网源,L3-已有湖北物理结构化或候选diff线索,P2-原任务已有高校侧来源继续回页,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,true,1,1,1,1,15,7,8,0,b35ee20eafbd4930,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-7699a8ea0b5dffd2,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,75,SOURCESYNC-a8c2f2cdd3f5f1fd,SCHOOLSRCSTATUS-9291da52fee73049,SCHOOLSRCEXEC-c3a0dd12d5383f24,F002,ebda06bdcb7cc0d6,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S3-仅章程规则源,L0-暂无可复用高校侧计划源,P1-保持原执行泳道,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,false,28,4,0,0,0,0,0,0,,暂无公开结构化湖北物理计划源线索。,只核章程中的体检、语种、单科、收费、调剂和录取规则；计划字段等待省源。,人工按原账本要求核PDF原页、湖北官方侧和必要高校官网辅证。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-c20cd1110c9e57b2,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,76,SOURCESYNC-3295701edd8f3381,SCHOOLSRCSTATUS-786cf27efbbbc9d0,SCHOOLSRCEXEC-f556e53fc3c39b13,K533,c89b7a8e4f454584,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S3-仅章程规则源,L0-暂无可复用高校侧计划源,P1-保持原执行泳道,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,false,12,2,0,0,0,0,0,0,,暂无公开结构化湖北物理计划源线索。,只核章程中的体检、语种、单科、收费、调剂和录取规则；计划字段等待省源。,人工按原账本要求核PDF原页、湖北官方侧和必要高校官网辅证。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-612fa444041474b2,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,77,SOURCESYNC-47ed7fdf6a0863f7,SCHOOLSRCSTATUS-03b41868cfee01b7,SCHOOLSRCEXEC-a601526209131f0e,C107,2a1f8efc6fd9f0ad,A5-章程规则核验,T3-暂无结构化源,D5-不适用,S3-仅章程规则源,L0-暂无可复用高校侧计划源,P1-保持原执行泳道,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,false,11,2,0,0,0,0,0,0,,暂无公开结构化湖北物理计划源线索。,只核章程中的体检、语种、单科、收费、调剂和录取规则；计划字段等待省源。,人工按原账本要求核PDF原页、湖北官方侧和必要高校官网辅证。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-f72108cb8ec52b4e,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,78,SOURCESYNC-e2f2717afef2d14b,SCHOOLSRCSTATUS-b1521f6d34c4cf51,SCHOOLSRCEXEC-dc6ea551024b7c9c,X502,9bdc2bcaf2658a89,A5-章程规则核验,T2-有公开来源待解析,D5-不适用,S3-仅章程规则源,L0-暂无可复用高校侧计划源,P1-保持原执行泳道,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,false,10,2,0,0,0,0,0,0,,暂无公开结构化湖北物理计划源线索。,只核章程中的体检、语种、单科、收费、调剂和录取规则；计划字段等待省源。,人工按原账本要求核PDF原页、湖北官方侧和必要高校官网辅证。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-3bb797b2b892666e,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,79,SOURCESYNC-95bd34d7d8c09503,SCHOOLSRCSTATUS-9e16c9c23fdc6825,SCHOOLSRCEXEC-bed4ce64e306f286,K178,b4f459a3589534a3,A5-章程规则核验,T3-暂无结构化源,D5-不适用,S3-仅章程规则源,L0-暂无可复用高校侧计划源,P1-保持原执行泳道,G5-章程规则限制专项,A5-只核限制规则不核计划字段,E2-规则抽检或留存,400,H5-核章程限制规则,R5-人工核体检语种单科收费校区调剂,false,false,true,true,true,false,2,2,0,0,0,0,0,0,,暂无公开结构化湖北物理计划源线索。,只核章程中的体检、语种、单科、收费、调剂和录取规则；计划字段等待省源。,人工按原账本要求核PDF原页、湖北官方侧和必要高校官网辅证。,章程限制、收费、校区、体检、语种、单科和调剂规则完成人工核验。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
SCHOOLGAP-815f9c2934149673,data/working/issue19-school-source-latest-reconciliation-public-ledger.csv,data/working/issue19-school-source-status-snapshot-public-ledger.csv,data/working/issue19-school-source-auto-execution-batches-public-ledger.csv,data/working/issue19-c4-c6-structured-candidate-diff-public-ledger.csv,data/working/issue19-c4-c6-school-source-acquisition-attempts-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_school_source_gap_priority_public_ledger,高校侧辅证任务×缺口优先级,公开任务级缺口；不保存学校文本、专业文本、字段读数、OCR正文或私有材料,false,false,false,false,false,false,false,false,80,SOURCESYNC-222db397347d1b91,SCHOOLSRCSTATUS-6b6924a9cfda7620,SCHOOLSRCEXEC-df869de0a7f2d3c3,A032,e1ae579db638e9be,A7-留存观察,T1-已有结构化源可生成diff,D3-已有结构化源但本任务无diff,S4-部分来源待跟进,L3-已有湖北物理结构化或候选diff线索,P1-保持原执行泳道,G6-低收益留存观察,A7-暂不推进除非进入最终候选,E2-规则抽检或留存,100,H6-留存观察,R6-最终候选前再升级核验,false,false,true,true,false,true,1,1,1,2,10,5,2,1,f1d68c84c5ef0de8,已有高校侧线索，缺的是PDF原页、湖北官方侧和人工确认闭环。,把已有高校侧结构化或diff线索用于核页提示；仍必须回第19期PDF原页和湖北官方侧。,人工最小核验集中在计划数冲突、OCR补缺、专业组边界和湖北官方侧。,进入最终候选讨论前再升级核验，否则保持留存观察。,pending_pdf_page_review,pending_hubei_official_plan_review,for_double_check_only_not_official_plan_replacement,blocked_until_pdf_hubei_school_three_way_closure,公开层只保存任务ID、院校代码、状态桶、计数和SHA；不保存学校文本、专业文本、字段读数、OCR正文、URL、截图或私有路径。
