第一闭环证据仲裁ID,来源第一闭环核验结果看板,来源第一闭环字段确认公开账本,来源G0字段补证缺口任务公开账本,来源G0字段W0W1候选分层清单,来源W0B0高校源字段回接队列,来源期号,来源PDF_SHA256,生成日期,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,仲裁序号,第一闭环核验结果ID,第一闭环字段确认公开账本ID,稳定基座第一闭环明细任务ID,稳定基座第一闭环页列包ID,页码版面键,来源页码,版面列,专业行ID,专业组出现ID,院校代码,任务来源类型,字段名,执行泳道,核验动作层级,任务结果桶,PDF原页证据状态,OCR提示状态,机器坐标提示状态,高校官网辅证状态,湖北官方侧状态,冲突状态,三方闭环状态,字段写回门禁,字段确认公开状态,双人复核公开状态,G0字段闭环命中状态,G0字段事实数,G0缺口任务数,G0当前可并行通道数,G0前置阻断通道数,G0待PDF原页记录数,G0待湖北官方记录数,G0待高校辅证核验数,G0待冲突处理数,G0待双人复核数,G0待三方一致性数,G0待字段确认数,G0待写回评审数,G0候选分层分布,G0候选主桶,G0高校源回接事实数,G0结构化接入候选字段数,G0高校源可DoubleCheck字段数,G0计划数一致提示字段数,G0计划数冲突提示字段数,证据准出阶段,证据准出阻断原因,下一步最小核验动作,任务内G0事实集合SHA256,任务内G0缺口任务集合SHA256,任务内G0回接集合SHA256,公开安全策略
FIRST-ADJ-5afa2145f9f9f661,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,44,FIRSTRESULT-57be154751db40d5,FIRSTFCONF-4d1c36e77bf5975d,FIRSTDETAIL-e5c797c090e5d43d,FIRSTPAGE-4c0f16a37d308b85,056-left,56,left,M-ece9de1329c27d10,G-399026bbf2fbbc18,A195,自动官网辅证任务,专业计划数；学费；再选科目,E0-冲突异常双人优先核验,N1-高校补缺线索回PDF原页,R1-高校补缺线索回PDF原页,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C1-高校补缺线索，PDF原页缺候选需人工看图,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-7bcdd1bb95aff02b,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,45,FIRSTRESULT-ec65ae2b941b8f62,FIRSTFCONF-e52e1f9c944a49d7,FIRSTDETAIL-f7da998b19762486,FIRSTPAGE-4c0f16a37d308b85,056-left,56,left,M-f7d6787fb6918e72,G-399026bbf2fbbc18,A195,自动官网辅证任务,专业计划数；学费；再选科目,E0-冲突异常双人优先核验,N1-高校补缺线索回PDF原页,R1-高校补缺线索回PDF原页,P2-有PDFOCR提示，仍待PDF原页人工确认,O2-高校有线索但PDFOCR缺候选,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C1-高校补缺线索，PDF原页缺候选需人工看图,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-d9533a2a530ebdfe,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,46,FIRSTRESULT-dd1ff9dc1e0643b8,FIRSTFCONF-a817b480f6cffa4d,FIRSTDETAIL-10021805233b3fcd,FIRSTPAGE-4c0f16a37d308b85,056-left,56,left,M-ece9de1329c27d10,G-399026bbf2fbbc18,A195,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-ccd9b64cb29ec252,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,47,FIRSTRESULT-a4767ebe266bbec7,FIRSTFCONF-d1d631457398657a,FIRSTDETAIL-e6fbb1e8eb1cf347,FIRSTPAGE-4c0f16a37d308b85,056-left,56,left,M-3ef576112ee9a076,G-399026bbf2fbbc18,A195,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-9160c37c6600dbce,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,48,FIRSTRESULT-877dc780daa11d8a,FIRSTFCONF-c6e6620f726bbe8f,FIRSTDETAIL-ff27b52817e165bb,FIRSTPAGE-4c0f16a37d308b85,056-left,56,left,M-f7d6787fb6918e72,G-399026bbf2fbbc18,A195,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N3-无稳定候选人工看图,R3-无稳定候选需人工看图,P3-无稳定OCR提示，需人工看PDF原页,O5-无公开OCR候选提示,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-2f59ee0717c63168,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,49,FIRSTRESULT-64d04cc20f20f15d,FIRSTFCONF-c9822f4c86e655c0,FIRSTDETAIL-5d809871adac9548,FIRSTPAGE-45d30b827811919c,057-left,57,left,M-89b74b497cad2e7f,G-3e1e79ed3becc5d0,A197,自动官网辅证任务,专业计划数；学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,R4-PDFOCR候选人工确认,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C3-仅PDFOCR候选，需人工核页,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-3032e1be72750b9a,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,50,FIRSTRESULT-00dcd9d70bcdfc21,FIRSTFCONF-0fd2dd72b0ed2fe3,FIRSTDETAIL-9eac4f6af5d6cae4,FIRSTPAGE-65f75a1a3c92b9b3,070-left,70,left,M-33fd60126319d2e3,G-ac06627d5c6676be,C108,P0人工字段任务,专业计划数,E0-冲突异常双人优先核验,N2-机器坐标辅助核PDF原页,R2-机器坐标辅助核PDF原页,P1-有机器坐标提示，仍待PDF原页人工核验,O4-无PDFOCR但有机器坐标提示,M1-有机器坐标提示可辅助定位,S0-无高校字段线索，本任务高校辅证不适用,pending_hubei_official_review,C4-无可比候选，需人工看图或随页列闭环,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,pending_double_review,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-d255c0290e433766,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,51,FIRSTRESULT-2ca69de390c7c65c,FIRSTFCONF-ab8988b28c6b213e,FIRSTDETAIL-29fccc884dede6ea,FIRSTPAGE-65f75a1a3c92b9b3,070-left,70,left,M-6f45e0358062a335,G-06d6761ecafe9d62,C108,自动官网辅证任务,再选科目,E0-冲突异常双人优先核验,N4-PDFOCR候选人工确认,R4-PDFOCR候选人工确认,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C3-仅PDFOCR候选，需人工核页,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-42b892e1d462e454,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,52,FIRSTRESULT-2beb577aa5d19d56,FIRSTFCONF-53a6733773f89dca,FIRSTDETAIL-0179bfd42b7b1ca7,FIRSTPAGE-4c8c5f6279a32c04,070-right,70,right,M-ec0d83fb4e950a93,G-facec610841ca140,C108,自动官网辅证任务,学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,R4-PDFOCR候选人工确认,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C3-仅PDFOCR候选，需人工核页,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
FIRST-ADJ-6838434306d38939,data/working/issue19-first-closure-verification-result-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-field-confirmation-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-evidence-gap-tasks-v1-public-ledger.csv,data/working/issue19-first-closure-g0-conflict-field-w0-w1-candidate-triage-v1-public-ledger.csv,data/working/issue19-w0-b0-school-source-field-backlink-queue-public-ledger.csv,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,2026-06-29,issue19_first_closure_evidence_adjudication_board_v1,第一闭环高风险明细任务,206明细任务叠加G0 W0/W1字段事实准出状态,false,false,false,false,false,false,false,false,53,FIRSTRESULT-0b32265de9d2d4d3,FIRSTFCONF-ad503cf41eec9ef7,FIRSTDETAIL-41a7cf56d34c7bb6,FIRSTPAGE-4c8c5f6279a32c04,070-right,70,right,M-6e01e1645d19ebfd,G-facec610841ca140,C108,自动官网辅证任务,专业计划数；学费,E2-官网未匹配专业名归属核验,N4-PDFOCR候选人工确认,R4-PDFOCR候选人工确认,P2-有PDFOCR提示，仍待PDF原页人工确认,O3-仅PDFOCR候选待人工核页,M0-无机器坐标提示,S1-有高校辅证线索或自动官网任务，待私有辅证记录,pending_hubei_official_review,C3-仅PDFOCR候选，需人工核页,pending_private_three_way_field_confirmation,blocked_until_required_private_readings_complete,private_first_closure_field_confirmation_workbench_generated,double_review_not_required,非G0-W0W1字段事实子集,0,0,0,0,0,0,0,0,0,0,0,0,,T9-非G0候选分层范围,0,0,0,0,0,A3-非G0本轮子集但仍待第一闭环,未进入G0 W0/W1字段事实子集；仍按第一闭环总看板待核。,按第一闭环总看板继续核页；本表仅追踪G0 W0/W1字段事实子集。,,,,只公开状态、分桶、计数、ID和SHA；不公开敏感明细、学校专业文本或最终志愿建议。
