来源期号,来源PDF_SHA256,数据阶段,最终可用,源文件,院校代码,院校名称OCR,院校专业组代码OCR规范化,专业组号OCR,专业组标题OCR原文,版面列,专业代号OCR,专业名称及备注OCR,来源页码,再选科目OCR候选,专业计划数OCR候选,专业计划数OCR数字候选,学费OCR候选,学费OCR数字候选,字段完整性标记,异常规则ID,异常类型,严重程度,异常证据,核验状态,下一步
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X451,新疆农业职业技术大学,X45102,02,X45102 新疆农业职业技术大学第02组,left,07,智慧水利工程X452 乌鲁木齐职业大学（公办）（新疆）,240,,16,16,3500,3500,missing_subject_candidate;low_ocr_confidence,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,X452乌鲁木齐职业大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X452,乌鲁木齐职业大学,X45201,01,X45201|乌鲁木齐职业大学第01组,left,01,电气工程及自动化（办学地点：祥云校,240,不限,,,5,5,missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,5,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X452,乌鲁木齐职业大学,X45201,01,X45201|乌鲁木齐职业大学第01组,left,03,会展策划与管理（办学地点：文光校,240,,,,4,4,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,4,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X452,乌鲁木齐职业大学,X45201,01,X45201|乌鲁木齐职业大学第01组,left,04,大数据工程技术（办学地点：祥云校X457 新疆工业职业技术大学（公办）（新疆）,240,,,,3,3,missing_subject_candidate;missing_plan_count_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,X457新疆工业职业技术大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X452,乌鲁木齐职业大学,X45201,01,X45201|乌鲁木齐职业大学第01组,left,04,大数据工程技术（办学地点：祥云校X457 新疆工业职业技术大学（公办）（新疆）,240,,,,3,3,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,3,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X457,新疆工业职业技术大学,X45702,02,X45702 新疆工业职业技术大学第 02 组,left,03,食品工程技术X463 新疆交通职业技术大学（公办）（新疆）,240,生,14,14,3500,3500,,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,X463新疆交通职业技术大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X463,新疆交通职业技术大学,X46302,02,X46302 新疆交通职业技术大学第 02组,right,01,智能电网工程技术（办学地点：哈密校,240,不限,,,3,3,missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,3,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X463,新疆交通职业技术大学,X46302,02,X46302 新疆交通职业技术大学第 02组,right,02,机械设计制造及自动化（办学地点：哈密校区）,240,,,,3,3,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,3,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X463,新疆交通职业技术大学,X46302,02,X46302 新疆交通职业技术大学第 02组,left,04,汽车服务工程技术,240,,,,3,3,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,3,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X463,新疆交通职业技术大学,X46302,02,X46302 新疆交通职业技术大学第 02组,right,04,铁道机车智能运用技术（办学地点：哈密校区）X502新疆天山职业技术大学（民办）（新疆）,240,,,,3500,3500,missing_subject_candidate;missing_plan_count_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,X502新疆天山职业技术大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X463,新疆交通职业技术大学,X46302,02,X46302 新疆交通职业技术大学第 02组,left,05,现代物流管理,240,,,,4,4,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,4,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X463,新疆交通职业技术大学,X46302,02,X46302 新疆交通职业技术大学第 02组,left,06,国际经济与贸易X470新疆能源铁道职业技术大学（公办）（新2026年湖北省普通高校招生填报志愿参考2024年-海北方普迪药校部生填报志愿参地址：武汉市武昌区东湖路147号邮编：430077 订购咨询电话：027-88712881-88712890（发行部）資亮評学院校专业组及专业代号47001 新疆能源铁道职业技术大学第01 组,240,,20,20,3500,3500,missing_subject_candidate;low_ocr_confidence;tuition_over_15000,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,X470新疆能源铁道职业技术大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X502,新疆天山职业技术大学,X50202,02,X50202 新疆天山职业技术大学第 02组,right,08,新能源汽车工程技术（办学地点：克州校区）,240,,,,5,5,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,5,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,X502,新疆天山职业技术大学,X50202,02,X50202 新疆天山职业技术大学第 02组,right,10,大数据工程技术（办学地点：克州校,240,,,,4,4,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,4,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A083,哈尔滨工业大学,A08309,09,A08309 哈尔滨工业大学第09组,left,19,工科试验班（民族班：未来城市：城市更新、智能建造、城市水系统工程（大数据双学位培养）、给排水科学与工逞、智慧交通、陽丘籮。筵筑环螽導蘢微碰開墜蘿。道路桥梁与波河工程、城市地下空间工程、土木工程：该专业只招收少数民族考生，本专业类内任选专业；考生投档成绩若在我校本科普通类统招录取投档分数线以上的，按照学校规定享有申请转专业机会）A085 哈尔滨工程大学（公办）（黑龙江）,25,,2,2,5500,5500,missing_subject_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,A085哈尔滨工程大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A085,哈尔滨工程大学,A08523,23,A08523哈尔滨工程大学第 23组,right,41,应用物理学（民族班：只招收少数民族考生；录取控制分数线不低王该校同A087 东北林业大学（公办）（黑龙江）,25,,,,5000,5000,missing_subject_candidate;missing_plan_count_candidate,major_text_embeds_other_school_marker,专业名称疑似串入下一院校,高,A087东北林业大学,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A087,东北林业大学,A08704,04,［A08704 东北林业大学第04组,left,19,动物医学,26,,,,2,2,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,2,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A087,东北林业大学,A08704,04,［A08704 东北林业大学第04组,left,20,国家公园建设与管理,26,,,,2,2,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,2,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A087,东北林业大学,A08704,04,［A08704 东北林业大学第04组,left,25,智能制造工程,26,,,,4,4,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,4,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A087,东北林业大学,A08704,04,［A08704 东北林业大学第04组,left,26,计算机类（计算机科学与技术、软件工,26,,,,4,4,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,4,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
《湖北招生考试》2026年第19期,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_ocr_structure_anomaly_queue,false,data/working/issue19-full-admission-plan-major-ocr-draft.csv,A087,东北林业大学,A08706,06,A08706 东北林业大学第06组,left,48,生物技术（中外合作办学）（该专业与新西兰奥克兰大学合作办学，学生入校后可选择”4+0”或“3+2（校际交流）培养模式，部分课程以英语授课，建议葵语语种考生报考，具体要求详见学校网站介绍）,26,,,,1,1,missing_subject_candidate;missing_plan_count_candidate,tuition_number_le_500,学费数字疑似吞入计划数或截断,高,1,needs_manual_pdf_review,回看原PDF页和相邻页，确认该专业行边界、专业组边界、计划数、学费和备注是否串行
