第一闭环PDFOCR候选公开审计ID,来源第一闭环执行队列,来源第一闭环任务复核公开账本,来源第一闭环私有预填公开审计,来源第一闭环私有复核材料,来源第一闭环PDFOCR候选私有工作台,来源湖北官方公开入口状态快照,来源期号,来源PDF_SHA256,数据阶段,主表粒度,任务粒度,最终可用,可进入下一阶段,可否进入最终志愿方案,是否允许作为志愿推荐依据,是否允许自动写回主表,是否允许官网证据替代湖北官方计划,是否允许生成学校专业建议,是否允许写回字段事实,PDFOCR候选审计总序,第一闭环执行顺序,执行泳道,第一闭环页列优先级,稳定基座第一闭环明细任务ID,稳定基座第一闭环任务复核公开账本ID,稳定基座第一闭环页列包ID,稳定基座第一闭环复核公开账本ID,第一闭环私有预填公开审计ID,来源页码,版面列,页码版面键,任务来源类型,字段审计范围,PDFOCR候选记录证据编号,PDFOCR候选记录状态,PDFOCR候选审阅桶,PDFOCR与高校辅证关系桶,PDFOCR候选字段数,高校辅证候选字段数,可比字段数,一致字段数,冲突字段数,缺PDFOCR但有高校线索字段数,是否有PDFOCR计划数候选,是否有PDFOCR学费候选,是否有PDFOCR选科候选,是否有高校计划数线索,是否有高校学费线索,是否有高校选科线索,是否存在PDFOCR与高校冲突,是否存在PDFOCR与高校一致字段,是否需要人工直接看图,是否需要双人复核,是否可自动写入私有记录值,PDF原页是否必核,湖北官方侧是否必核,高校辅证是否需要复核,PDF原页核页状态,湖北官方系统或省招办计划核验状态,高校官网或招生章程辅证状态,三方字段一致性状态,字段事实写回状态,公开安全策略,下一步
FIRSTPDFOCR-6732ef3bb3eb328f,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,48,4,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-9085a434404761c6,FIRSTTASKREVIEW-6732ef3bb3eb328f,FIRSTPAGE-815b76bed7962001,FIRSTREVIEW-815b76bed7962001,FIRSTPREFILLAUDIT-815b76bed7962001,169,right,169-right,P0人工字段任务,专业计划数,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-6732ef3bb3eb328f,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,0,0,0,0,0,0,false,false,false,false,false,false,false,false,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-010dadbeb632e8af,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,49,4,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-d865ed334f79ac8b,FIRSTTASKREVIEW-010dadbeb632e8af,FIRSTPAGE-815b76bed7962001,FIRSTREVIEW-815b76bed7962001,FIRSTPREFILLAUDIT-815b76bed7962001,169,right,169-right,自动官网辅证任务,专业计划数；学费,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-010dadbeb632e8af,private_pdf_ocr_candidate_seeded,P1-缺PDFOCR候选需人工看图,R2-高校有线索但PDFOCR缺候选,1,1,0,0,0,1,false,true,false,true,false,false,false,false,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-46b577fd956249e1,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,50,4,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-e796394270d8dbd9,FIRSTTASKREVIEW-46b577fd956249e1,FIRSTPAGE-815b76bed7962001,FIRSTREVIEW-815b76bed7962001,FIRSTPREFILLAUDIT-815b76bed7962001,169,right,169-right,P0人工字段任务,专业计划数,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-46b577fd956249e1,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,0,0,0,0,0,0,false,false,false,false,false,false,false,false,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-f4971af13ac69612,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,51,5,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-06b9748c821af613,FIRSTTASKREVIEW-f4971af13ac69612,FIRSTPAGE-ffc90431edf15154,FIRSTREVIEW-ffc90431edf15154,FIRSTPREFILLAUDIT-ffc90431edf15154,18,left,018-left,自动官网辅证任务,专业计划数；学费；再选科目,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-f4971af13ac69612,private_pdf_ocr_candidate_seeded,P2-候选一致仍需官方闭环,R1-PDFOCR与高校辅证存在一致字段,1,3,1,1,0,2,false,true,false,true,true,true,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-17761d3776eedd60,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,52,5,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-0a008f059b306a64,FIRSTTASKREVIEW-17761d3776eedd60,FIRSTPAGE-ffc90431edf15154,FIRSTREVIEW-ffc90431edf15154,FIRSTPREFILLAUDIT-ffc90431edf15154,18,left,018-left,自动官网辅证任务,专业计划数；学费；再选科目,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-17761d3776eedd60,private_pdf_ocr_candidate_seeded,P0-候选冲突优先核PDF原页,R0-PDFOCR与高校辅证存在冲突,1,3,1,0,1,2,false,true,false,true,true,true,true,false,true,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-8c1e59bfd7e3e7f7,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,53,5,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-18f6e592f362a091,FIRSTTASKREVIEW-8c1e59bfd7e3e7f7,FIRSTPAGE-ffc90431edf15154,FIRSTREVIEW-ffc90431edf15154,FIRSTPREFILLAUDIT-ffc90431edf15154,18,left,018-left,P0人工字段任务,专业计划数,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-8c1e59bfd7e3e7f7,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,0,0,0,0,0,0,false,false,false,false,false,false,false,false,true,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-208001f43250728c,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,54,5,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-400b9fb6c1658bc2,FIRSTTASKREVIEW-208001f43250728c,FIRSTPAGE-ffc90431edf15154,FIRSTREVIEW-ffc90431edf15154,FIRSTPREFILLAUDIT-ffc90431edf15154,18,left,018-left,自动官网辅证任务,专业计划数；学费；再选科目,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-208001f43250728c,private_pdf_ocr_candidate_seeded,P2-候选一致仍需官方闭环,R1-PDFOCR与高校辅证存在一致字段,1,3,1,1,0,2,false,true,false,true,true,true,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-3b7ed86d42509404,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,55,5,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-449c8df99faf6a51,FIRSTTASKREVIEW-3b7ed86d42509404,FIRSTPAGE-ffc90431edf15154,FIRSTREVIEW-ffc90431edf15154,FIRSTPREFILLAUDIT-ffc90431edf15154,18,left,018-left,P0人工字段任务,专业计划数,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-3b7ed86d42509404,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,0,0,0,0,0,0,false,false,false,false,false,false,false,false,true,true,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-7832e0ea3c6c0571,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,56,5,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-4a2ece3f20087581,FIRSTTASKREVIEW-7832e0ea3c6c0571,FIRSTPAGE-ffc90431edf15154,FIRSTREVIEW-ffc90431edf15154,FIRSTPREFILLAUDIT-ffc90431edf15154,18,left,018-left,自动官网辅证任务,专业计划数；学费；再选科目,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-7832e0ea3c6c0571,private_pdf_ocr_candidate_seeded,P2-候选一致仍需官方闭环,R1-PDFOCR与高校辅证存在一致字段,1,3,1,1,0,2,false,true,false,true,true,true,false,true,false,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
FIRSTPDFOCR-7b42fa23376383cc,data/working/issue19-stable-foundation-first-closure-execution-queue.csv,data/working/issue19-stable-foundation-first-closure-task-review-public-ledger.csv,data/working/issue19-stable-foundation-first-closure-triage-prefill-public-audit.csv,first_closure_private_review_material_not_public,first_closure_pdf_ocr_candidate_private_workbench_not_public,data/working/issue19-official-public-entry-status.json,湖北招生考试2026年19期·本科普通批（下）,ee61fc69389f24a9a7830167113cf0ddc0447f8fa4b2743cd3241be60a9bd86d,issue19_stable_foundation_first_closure_pdf_ocr_candidate_public_audit,逐专业招生明细×第一闭环任务,逐任务×PDF原页OCR候选公开状态,false,false,false,false,false,false,false,false,57,5,E0-冲突异常双人优先核验,Q0-冲突页列第一批先核,FIRSTDETAIL-5386851502856401,FIRSTTASKREVIEW-7b42fa23376383cc,FIRSTPAGE-ffc90431edf15154,FIRSTREVIEW-ffc90431edf15154,FIRSTPREFILLAUDIT-ffc90431edf15154,18,left,018-left,P0人工字段任务,专业计划数,FIRST-CLOSURE-PDFOCR-CAND-FIRSTPDFOCR-7b42fa23376383cc,private_pdf_ocr_candidate_unavailable_needs_manual_image_review,P1-缺PDFOCR候选需人工看图,R5-无候选需人工看图,0,0,0,0,0,0,false,false,false,false,false,false,false,false,true,false,false,true,true,true,pending_manual_pdf_review,pending_hubei_official_review,pending_if_school_clue_present,pending_private_three_way_field_confirmation,blocked_until_private_pdf_hubei_review_confirms_values,公开表只保存候选存在性、关系桶、计数、证据编号和门禁；私有候选明细、识别正文、私有路径和人工记录不进入公开仓库。,打开私有PDFOCR候选工作台和页列复核材料，人工回看PDF原页；完成湖北官方侧和必要高校辅证后再更新私有复核记录。
